"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HEXIM1",43.0264378514692,-0.506598926102669,0.0492364180739302,-10.2891100920866,7.8902203236722e-25,1.37024363820946e-24
"LIMD2",19.1898091715161,1.36727523375309,0.0401437792937591,34.0594547351364,2.94063630953537e-254,1.91274420586294e-253
"ZNF264",25.8865885491602,1.61102647950786,0.0330031379619432,48.814342483602,0,0
"POLR2D",25.5135000347625,1.68027899657752,0.0329868947268009,50.9377742431857,0,0
"HMOX1",10.8332555146447,-0.333041042695516,0.0954168783420811,-3.49037873049592,0.00048233646502854,0.000576178388680607
"CYB561",33.7649455291955,-0.343569902300916,0.0575007268438076,-5.97505320644336,2.30015099950259e-09,3.18350421161148e-09
"ATRNL1",24.7355485115377,0.200277837845534,0.0670537803266837,2.98682396234467,0.00281891991407915,0.00327119868939558
"LAMTOR4",56.4269418189064,-1.18317384595344,0.0540044959926623,-21.9088026692111,2.14137937639213e-106,7.0682729128902e-106
"AFAP1L2",38.556100086571,-1.7599596408348,0.0785954099704131,-22.3926517018911,4.64137911992894e-111,1.57034009647493e-110
"HMG20A",22.8929385172437,1.17839891377245,0.0409352302886351,28.7869130199961,3.1279910982705e-182,1.52746911380513e-181
"ATAT1",45.6095123549294,0.861851797655512,0.0310825457776645,27.7278381191938,3.22474093366038e-169,1.47336196810069e-168
"USP3",21.6606057506854,1.6582244622786,0.0359126864958838,46.1737793542307,0,0
"CACNA1A",123.793349278195,0.119521592335048,0.0495240483464338,2.41340512994743,0.0158042416563173,0.0177419737453777
"EMB",6.42278506868977,-0.604928340919243,0.145013490531273,-4.17153148098858,3.02559245984447e-05,3.76765709672024e-05
"SLC1A5",7.75624612872845,3.0092418950825,0.0766107645285941,39.2796223037212,0,0
"ZNF629",33.4238892213682,1.58701889262601,0.0292820944227098,54.1975881136151,0,0
"PRDX4",16.6440333690351,0.168565869253473,0.0656970032781996,2.56580758394209,0.0102935912113038,0.0116489174306233
"S1PR3",13.0555192569368,0.866262839257992,0.0588426036579088,14.721694578543,4.67789547209799e-49,1.03413683062528e-48
"ADAM15",61.8053230806596,-1.24596668181861,0.0535109058118962,-23.2843504125773,6.38732282993506e-120,2.27412422737626e-119
"ARHGEF10",41.2048510319553,-1.04232155058762,0.0654821318436472,-15.9176483911121,4.78007756202831e-57,1.13388803554714e-56
"ACAA2",51.047228319501,-0.616969545044284,0.0473952472200136,-13.0175403913445,9.72533220411027e-39,1.96557680750911e-38
"MDGA1",46.0815722861785,1.09449076845859,0.0739450720769012,14.8014024155706,1.4345998724651e-49,3.18430776555659e-49
"HEATR5B",37.6675654387055,0.8719003878261,0.0341448973894783,25.5353055503624,7.99612822694906e-144,3.22311512828301e-143
"TSR2",102.814114830995,-1.98202206563499,0.052230938803686,-37.9472801184862,0,0
"RND3",15.8337274526538,1.69689730139126,0.0724450416685019,23.4232359083458,2.47804945990908e-121,8.87498249422437e-121
"CCNB1IP1",30.1132156606013,-0.129738137499254,0.0550905000011646,-2.35500018145618,0.0185226966516904,0.020726964239996
"MORC2",29.4156653950059,1.89458764316665,0.0286500536362638,66.1285897478592,0,0
"TMEM258",27.7074079391975,-0.439251557640948,0.0609862653567758,-7.20246690088797,5.91327998063555e-13,8.76436651337915e-13
"PPM1K",92.4613351913577,-2.07110558119939,0.0588350554863095,-35.2018973056177,1.87025828457058e-271,1.30430383702618e-270
"REL",5.75788723973318,2.84961494783427,0.0500666986260964,56.916374077618,0,0
"TENT5A",8.37832461625515,0.507664843917899,0.0851181429790541,5.96423777763603,2.45778617554029e-09,3.39922321331489e-09
"SLC17A7",69.9820607636616,0.122911702359443,0.127087664663188,0.967141088674401,0.333473507446115,0.348599703266096
"TMEM9B",59.6006554263852,-1.89445558271251,0.0666417030204253,-28.4274785434561,9.25345658481266e-178,4.41188850436756e-177
"KCNB1",51.3055958728133,0.100460695723195,0.0426855835212428,2.3535040975415,0.0185974029013801,0.0208024640955035
"PDK3",5.55660990525077,2.41170161664519,0.0596186993287051,40.4521004953224,0,0
"MN1",20.3695926572895,-0.0433870789008089,0.0609026796339385,-0.7124001630403,0.476217014610104,0.492712160865155
"EPS8",36.6507643082259,0.686141149700705,0.0439278452951082,15.6197315186118,5.34301371627916e-55,1.24583653157361e-54
"DYNC2H1",22.0526465428818,1.30977391378055,0.0390209768518465,33.5658924878652,5.27912996836781e-247,3.35229125545167e-246
"VTA1",36.8597389827117,0.24250781599292,0.0428282558098333,5.66233229458858,1.49329293085588e-08,2.03036991071679e-08
"CBR1",69.8972352256685,-1.87544896089293,0.0623467538965294,-30.0809399636977,8.60354005681154e-199,4.56789984549089e-198
"YPEL3",139.960639040244,-1.26134898673561,0.0376596449577034,-33.4933849788618,6.01637823137457e-246,3.79947005276263e-245
"TSPAN5",86.3676265446622,-0.118178508118913,0.0389743639362971,-3.03221133543253,0.00242769170809201,0.00282432520415357
"ACSS1",88.6023900709847,-3.07401348271777,0.0876623879420373,-35.0665040604452,2.18515593303483e-269,1.50474809759883e-268
"ZNF460",5.91290447612581,4.86924932139676,0.0376422678553945,129.355896942829,0,0
"ZBED4",19.2054843515329,2.2571992282788,0.031932478436298,70.6866281232032,0,0
"FOCAD",46.5509499909938,0.923560092348837,0.036693430151868,25.1696308719674,8.61712999751207e-140,3.39838803056889e-139
"RNASEH2B",19.730521241199,0.601994257392653,0.0510672306212788,11.7882691124788,4.48667250689456e-32,8.48072548147394e-32
"SMARCD3",115.058029667415,-0.98559168724265,0.0447176075307081,-22.0403492419811,1.18221919250881e-107,3.93730689656858e-107
"ISLR",9.20536975714429,0.92042134380843,0.0781110458556839,11.7834978872128,4.74809572855159e-32,8.97191930304687e-32
"FBXO31",72.2341741103409,0.10822354349188,0.0310473230847438,3.48576085598373,0.000490739499976255,0.000586033670791997
"FRRS1L",82.5732216550673,-0.34536565886848,0.0441688913548385,-7.81920596770078,5.31575722221116e-15,8.13023115513078e-15
"CYRIA",61.7722509266845,-1.60411873084287,0.0601742000410957,-26.657915348228,1.44884896355327e-156,6.24036070444293e-156
"CACHD1",31.316697786759,0.805331118282609,0.0496333835096664,16.2255937704865,3.32486709325743e-59,8.01928933986168e-59
"SLC35F6",29.4205540301195,0.789210457598654,0.0393917257470833,20.0349297379308,2.7322458409054e-89,8.11488305020975e-89
"ELF2",30.9658424878947,0.813644233517795,0.0384791789218634,21.1450518518079,3.06452880242399e-99,9.74345624215536e-99
"USP38",20.2508185735207,1.05957305280029,0.0442610649495005,23.93916761852,1.19818019607104e-126,4.42203859268838e-126
"CNR1",41.23437033812,1.11353830273118,0.0819014785721043,13.5960708175842,4.22530926107487e-42,8.83152608185405e-42
"CANT1",22.6599053789871,1.44606284153541,0.0368638721699253,39.2271011268087,0,0
"SYK",7.40790835218401,1.11667484357594,0.0878907136688195,12.7052654024825,5.52815633002925e-37,1.09666720364562e-36
"LSM14B",58.3865553081721,0.619429396606942,0.0296453618750938,20.894647844638,5.9896790046237e-97,1.8758526294437e-96
"RASA1",41.554254687669,0.652606265276889,0.0351682660564208,18.5566801681353,7.20199667866333e-77,1.98378351627852e-76
"HMGN3",54.2755785506994,-1.14578952860804,0.054426915511566,-21.051891657622,2.19732857400206e-98,6.94401720280948e-98
"TSPAN6",14.8067253496752,-0.110231979804497,0.0755753637015937,-1.45857028541395,0.144683417045106,0.155095012678851
"COPS7A",79.0528464986932,-1.48506491426217,0.0503846589306787,-29.4745453433631,6.10357705765303e-191,3.11545211553528e-190
"RNPEPL1",38.5740318054828,-0.668545568662164,0.0543242682668203,-12.3065729183598,8.34938377813069e-35,1.62055550124056e-34
"LYN",12.7730625353487,-0.153480846473923,0.0802846943584775,-1.9117074269302,0.0559137311911965,0.0612797015818888
"UBR1",32.3405098288188,0.656534424780913,0.0393029718028902,16.7044473907348,1.21649761601726e-62,3.02219109617596e-62
"DTX3L",12.256195989729,-0.264819131440294,0.0859863550667794,-3.07978087028608,0.00207152944907875,0.00241583902894287
"AMBRA1",34.1097415535454,1.01574156676671,0.0344642877780142,29.4722924004446,6.52312266329229e-191,3.32812380780219e-190
"ZBTB37",27.5049807785685,1.87426813665161,0.0294583576699876,63.6243254850942,0,0
"KLHDC8A",27.3668115594639,3.07911926753351,0.071122475887048,43.2931957040355,0,0
"CSF3R",11.1880255601187,-0.560621282664348,0.0978715614336073,-5.72813261025424,1.0154217862722e-08,1.38570672150591e-08
"KLHL21",64.743627363756,-1.38016178456965,0.0578957992089306,-23.8387206572452,1.32575326611732e-125,4.87253517428865e-125
"RIPOR2",26.4644195865706,1.62095135696637,0.0620093925625455,26.140416636583,1.26660596977653e-150,5.2756134199312e-150
"PGM2L1",38.1685190043618,-0.259971380667255,0.0520914006864406,-4.99067748690669,6.01678856683402e-07,7.8744814519849e-07
"RALGAPA2",30.3162383573775,1.70629259423915,0.0390128897378227,43.7366369347645,0,0
"EHBP1L1",29.9747320801215,-0.204988558314425,0.0528870642712516,-3.87596780307303,0.000106201727762508,0.000129955295729819
"DDX27",29.0783536815382,0.286921205184696,0.0467666467517456,6.1351673706216,8.50695835188015e-10,1.18754577623964e-09
"CTTNBP2NL",23.8771858958179,1.64036616383378,0.0345064479446333,47.5379606288599,0,0
"LSM8",15.0334087839096,2.61183569567726,0.0390892166378843,66.8172943927951,0,0
"FNIP2",35.5250590745616,0.845576639094683,0.0351582999933595,24.0505553241878,8.2368282777548e-128,3.06251293870612e-127
"DEPP1",47.8992519968202,-1.3662914769815,0.105952489005653,-12.895322137346,4.78260448220749e-38,9.59859538313894e-38
"POLR2L",39.4444388917459,-0.47971931701127,0.0508527474418221,-9.43349850585931,3.96634056782256e-21,6.60004580089125e-21
"NFYA",27.1792923682844,1.12708490420466,0.0375928906007869,29.9813312089672,1.71888723206229e-197,9.07585085799648e-197
"MGAT4A",44.7674654895291,-0.0617150931074062,0.0417371752235326,-1.47866003812854,0.139231197815748,0.149403636734263
"SPRY1",10.7757602103076,1.1985732246595,0.0571920124340714,20.9570038480665,1.61966696403996e-97,5.09329233974831e-97
"LIMD1",12.9011515821121,1.50023226378047,0.0493669325125096,30.3894163041284,7.57987395269029e-203,4.08666434392585e-202
"PPRC1",23.3894654123787,0.908469833233813,0.0425784098978565,21.3363964369075,5.21634787104874e-101,1.67751679298268e-100
"BMPR1A",24.6335524791389,0.748599230351293,0.0443109214126099,16.8942375036746,4.96085497940367e-64,1.25054432843363e-63
"ABLIM3",64.4645347218673,-1.03474242191881,0.0607773268577006,-17.0251387386858,5.34656030372302e-65,1.357894070071e-64
"SLC6A6",38.8158507308663,0.617530380716217,0.0661924212914453,9.32932152454781,1.06550770108259e-20,1.76256308435699e-20
"RHOBTB2",58.0448164377368,-0.768923236290743,0.0484962701324918,-15.8553066903917,1.29195349888551e-56,3.05269472717965e-56
"ANKRD13A",39.550946012309,0.704767970431114,0.0349347532609644,20.1738356405858,1.66232313509488e-90,4.98740309251009e-90
"FEM1A",12.7488021651409,3.46018463756609,0.0316857413814401,109.203208973765,0,0
"DIABLO",18.496992068686,1.18172062786809,0.0454038069141235,26.0269062923113,2.45680136239755e-149,1.01776713499898e-148
"PIM1",17.4986847000497,0.990744083322623,0.0652838796313254,15.1759375961969,5.10431143604624e-52,1.1596124360832e-51
"ARHGAP26",59.5361331427838,-1.21572786728791,0.0525555960731256,-23.1322248842227,2.19514642563395e-118,7.77222410553892e-118
"MYBBP1A",47.1348760917361,0.0824386494875285,0.0385001691490317,2.14125421549224,0.0322535431145705,0.0357405806337984
"LINGO1",71.0472093303488,-1.20156347074362,0.0579373772957776,-20.739003503895,1.54084584365126e-95,4.79041016544727e-95
"OXCT1",68.66013198233,-1.33274181940902,0.0513720827295324,-25.9429197454529,2.18557924291262e-148,8.99576281084292e-148
"LAS1L",83.6135725843292,-0.588236665222453,0.0362174078788781,-16.2418212587078,2.55232633912494e-59,6.15857173729266e-59
"ZADH2",51.6262953135674,0.757265313871311,0.0373941434666412,20.2509067909753,3.48760712652495e-91,1.05186157763013e-90
"THUMPD1",37.8783160012895,0.389411635795982,0.0401063000635849,9.70948791533015,2.7471378553233e-22,4.63430912956108e-22
"ZNF317",25.4979863985909,0.963264746538353,0.0404259954854035,23.8278547002301,1.71842230255834e-125,6.30966043404244e-125
"ARID4A",32.2051740837511,0.603530576217629,0.0406015971160157,14.8647003834133,5.58642545971232e-50,1.24383141890981e-49
"SEMA4B",48.4679676448037,-0.775931749512727,0.0512656780184211,-15.1355015578632,9.44578035658668e-52,2.13789557372066e-51
"MSI1",25.3321554213699,3.9914528457144,0.0377366096533997,105.771368503286,0,0
"ADGRA2",17.0723857383488,0.77831372955288,0.0513420012472943,15.1593960236191,6.56704476391454e-52,1.48927262443339e-51
"KLHL7",38.4549077752374,0.878093298497788,0.0341181920462703,25.7368062559393,4.52948358946483e-146,1.84516688908415e-145
"RNF169",10.7063937858011,2.89432822007354,0.0375842129043552,77.009148161199,0,0
"ANOS1",17.662497200134,-0.395871932994248,0.0761617483723034,-5.19777895668962,2.01683747803813e-07,2.67361740604479e-07
"NDUFS8",60.8231767892608,-0.588963213204873,0.0422363149618426,-13.9444744111071,3.39943028944477e-44,7.2208068578897e-44
"ZNF22",18.6324701574259,0.850829390115276,0.050800196206198,16.7485453532848,5.80278926249038e-63,1.44545996826703e-62
"EFEMP2",36.6552843701525,-0.928013179056713,0.0614099574641813,-15.1117704257978,1.35450996680065e-51,3.0608890977024e-51
"CHD1L",40.9907963526879,-1.02486706932619,0.0600093354130083,-17.0784605807187,2.14709152605815e-65,5.47241856154006e-65
"COL27A1",41.8875413859875,2.24701177168051,0.0638747519234076,35.1784031094932,4.27809318887925e-271,2.97809150557575e-270
"DCTD",44.4865663827057,-0.776580856681674,0.0533433114072082,-14.5581673914742,5.18286573742541e-48,1.13724396070201e-47
"RGS2",32.0946593744182,-1.27548888977427,0.0933973219462546,-13.6565895380624,1.84420755242967e-42,3.86661565231379e-42
"AATK",186.924816496697,-1.42663610060682,0.0458985902471665,-31.0823511773303,4.17159486199145e-212,2.33106612793497e-211
"MAN1A1",16.1813234268306,-0.543883932800593,0.0815154831061716,-6.6721549339553,2.52074235843497e-11,3.63629416984472e-11
"DOCK11",9.4710728929339,1.32539480076943,0.0605467714952509,21.8904289698318,3.20484164687339e-106,1.05694519469584e-105
"ADNP2",21.1485084411905,1.71012809322937,0.0355211822433689,48.1438957046149,0,0
"PITPNM1",84.6416068858782,-1.31961141121471,0.0511510804928596,-25.7983096055794,9.26294642236355e-147,3.78415217965119e-146
"TTYH2",62.2836378841739,0.274918215664497,0.0501281495145082,5.48430808492003,4.15090830374306e-08,5.58635991726685e-08
"PFKFB2",32.7717651415194,-1.56558839482795,0.0848320699738373,-18.4551478622506,4.74065941390825e-76,1.29865610433409e-75
"DHCR7",42.4291568053915,-1.55105023033767,0.0736360315200126,-21.0637401054962,1.71117411361506e-98,5.41212934724234e-98
"ELAVL4",24.9653764581007,2.31771200486027,0.0631624597982392,36.6944544633595,8.95265340383704e-295,6.68976700091787e-294
"EEF2K",34.3944443099205,1.11932897938476,0.0430744089093335,25.9859393947997,7.140860882611e-149,2.95182962437191e-148
"DBNDD2",222.466378479906,-4.38041031539072,0.0824719710848357,-53.1139277717125,0,0
"RCOR1",21.2307722693117,1.34146292661794,0.040119157363354,33.4369666458467,3.98139667404949e-245,2.51020075392375e-244
"PRKAR1B",199.220619243312,-2.68284545366952,0.0530504899772495,-50.571549005863,0,0
"CSRP2",21.9403315772314,2.34018807616875,0.0706196286950338,33.1379266559825,8.45313604314609e-241,5.2518133169195e-240
"NCALD",37.9010874589792,-0.601426166717983,0.0791449626801914,-7.59904542691141,2.98323054158614e-14,4.51469288435854e-14
"RAB11FIP1",4.06368453748971,1.52519657990472,0.085857268956195,17.7643267535436,1.33532697451132e-70,3.52369440268016e-70
"SUDS3",39.3112992427355,0.448793081919085,0.0381085724118262,11.7766962527258,5.14711776091801e-32,9.7147307156667e-32
"ALDH1A3",12.3969390746055,1.51224078462878,0.0907762732848713,16.658987309196,2.60396180721716e-62,6.45796005671713e-62
"RNF139",22.1935325944971,0.0377056770091287,0.0583025523936309,0.646724293553359,0.517810397326319,0.534256196774867
"RRP7A",37.7361218028104,0.460942669507843,0.0591050273603696,7.79870495105986,6.25457083917628e-15,9.56229256188875e-15
"EHD4",14.3590208340509,-0.144040987899912,0.0861252269946814,-1.67245989271885,0.0944336703080133,0.102181709497756
"LAIR1",7.63940279810529,-0.324414672148385,0.1098340359915,-2.95368069851764,0.00314008714292868,0.00363509182038251
"ODF2",31.6483758208968,0.69908070379101,0.0390569296874074,17.8990184171186,1.20018639506454e-71,3.19198509325676e-71
"C19orf53",47.7882284538517,-0.911951544813376,0.0534740745820509,-17.0540874609073,3.25923006862044e-65,8.29228889140155e-65
"TACC2",33.3077105010822,0.302321276856046,0.0426175530389586,7.09382062784506,1.30459202272714e-12,1.92516466846685e-12
"CORO7",40.0689906489971,-0.315379585847713,0.0475096297757636,-6.63822444704883,3.17484180595967e-11,4.57527327926519e-11
"ITPRIP",8.93141891764519,0.991701228773828,0.0697141160526366,14.2252571634855,6.38691303692517e-46,1.378815466954e-45
"DHRS3",23.5601335319026,-1.00541946340198,0.0781043334389115,-12.8727743920683,6.4059105151864e-38,1.28296710074266e-37
"CAMTA2",108.626846754407,-1.1678428961517,0.0382814500714501,-30.5067570317215,2.12004112760872e-204,1.15110826097735e-203
"ZNF142",31.3612304029832,1.37888485320762,0.0315634606940739,43.6861111831919,0,0
"PTPRN",112.334504781031,-0.963414429610751,0.05730289890024,-16.8126647709042,1.97108018005696e-63,4.93736050330104e-63
"SUPT20H",30.9849100929231,0.40720839157783,0.043844524277853,9.28755410817678,1.57874432321472e-20,2.60369420865758e-20
"RHOT1",48.3842046679985,0.258102276875001,0.0369125973580979,6.99225455123327,2.70503497967829e-12,3.97291216683274e-12
"PWP1",33.667060155283,0.0965614841830476,0.0465848497632,2.0728087494945,0.0381900818448499,0.0421402745361518
"GIPC1",81.8236539169976,-1.31937305157241,0.0464927293661433,-28.378051139609,3.77357544707803e-177,1.79619692224327e-176
"TACC3",8.87303618798541,2.91655404797691,0.0401768056739452,72.5929799309132,0,0
"CUL5",32.35058131951,0.475710417170842,0.0420064817769811,11.3246907869233,9.90276944405709e-30,1.82269283941512e-29
"FOXRED2",39.819636401952,0.732591244983068,0.0346227214074811,21.1592623341495,2.2674199880572e-99,7.22108276451338e-99
"LRATD2",16.0986081904329,-0.144587222486147,0.0721621915163026,-2.00364234300566,0.045108386610381,0.0496170680075927
"RARA",16.7363779911568,0.945642571483586,0.0491848709095147,19.2262895885867,2.23025249433833e-82,6.35950996401953e-82
"PHF1",94.8606625685977,-1.01333232912449,0.0390516108202809,-25.9485411187757,1.88855924910857e-148,7.78159489958745e-148
"STARD9",40.8636273691328,1.21006378734729,0.0328542376782815,36.8312848770559,5.83062960544876e-297,4.38536562868939e-296
"GAS6",58.631360655866,-0.771430963836705,0.0456727157723431,-16.8904115026118,5.29325350104334e-64,1.33375142992985e-63
"AHI1",51.2042441802751,0.830924107765542,0.0365988688623701,22.7035461366369,4.13279445547987e-114,1.41956798799338e-113
"KSR1",45.1151478879441,1.35110960838269,0.0343888761941472,39.2891468960721,0,0
"BCL11A",16.3473340486586,1.17613854173654,0.0659745177412618,17.8271639112106,4.34931410193506e-71,1.1522025379464e-70
"HACD2",47.4986603720574,-0.967804277365949,0.0548731699434989,-17.6371126064426,1.27827928746236e-69,3.35162147875447e-69
"ZBTB33",24.9455807609612,0.572304442860719,0.0470769440873069,12.1567882953351,5.27937438639467e-34,1.01696491530216e-33
"NFKB1",18.9401866706994,0.225575603533956,0.0587751778514538,3.83793995662705,0.00012407080880431,0.000151370072273452
"WEE1",7.66798691091962,2.75522482820378,0.0486173468862358,56.6716409813762,0,0
"ALPL",20.0918747298516,-0.854387386224292,0.0954376628126468,-8.9523083554711,3.48124912127896e-19,5.64579959028459e-19
"RAP2B",18.4483349194963,0.920217818024626,0.0475521139024294,19.3517751894856,1.96940806565381e-83,5.65074669536398e-83
"MLLT10",30.8990046969152,0.960418257946207,0.0368322155097643,26.0754951787138,6.915649105938e-150,2.87111785986596e-149
"LMO2",31.1481212845335,-0.782570737400104,0.0742988466486478,-10.5327440828363,6.1028987748591e-26,1.07494770885097e-25
"PRPF31",32.8356012121461,0.607473094727933,0.0396703715067458,15.313017540676,6.25913581237105e-53,1.43272416087315e-52
"PHF19",32.5925696020531,0.704015586692601,0.0472662194016023,14.8946879104263,3.56846979093493e-50,7.96224342176012e-50
"GLCCI1",26.9901186728619,0.533110409227133,0.0478554662002166,11.1400107773837,8.01096539151864e-29,1.46069608375558e-28
"SELENOK",49.4657436993109,-1.41625357328869,0.0627322860159947,-22.5761511851742,7.43483526060753e-113,2.5371099554002e-112
"CAPS",25.4070758744153,-1.53106840864489,0.0905530738098985,-16.9079672751819,3.93032868778625e-64,9.92289350374136e-64
"IL1RAP",8.74128723561525,-0.725947277288187,0.117393729559621,-6.18386757121893,6.254984648607e-10,8.75728310920142e-10
"NCKAP5L",38.1349664490521,1.07415064218114,0.031358555908678,34.2538299693797,3.82475689478943e-257,2.50625095669963e-256
"KLHL36",11.5078389448442,2.37249376646222,0.0412116010097365,57.5685901137813,0,0
"ELL2",47.4530841489181,-1.78867584498745,0.0763322949009137,-23.4327534277505,1.98196855431194e-121,7.1115876363767e-121
"SLC29A1",27.2247834184344,-0.650279979772301,0.0657435523681838,-9.89115976165291,4.54728920968211e-23,7.74379178311036e-23
"COG8",21.9495443842477,1.86996482189946,0.0333596765604228,56.0546448498228,0,0
"KCND3",68.3001463406476,0.246944890416753,0.0522114529963096,4.7297073006991,2.2484376539436e-06,2.89877051797661e-06
"DAAM1",34.9041970736043,1.3278579071481,0.0352697555724521,37.6486279985802,0,0
"SNX30",51.6492265979858,0.630637306881936,0.0311597094372679,20.2388699468319,4.45261750024524e-91,1.34079867119194e-90
"ZNF316",49.7945306015714,1.05524157804396,0.0273934195501867,38.5217178202482,0,0
"VPS72",36.8896239318437,0.634859027057412,0.0376445725429222,16.8645566723742,8.20151515556033e-64,2.06338709886116e-63
"ERRFI1",36.0386373946761,-0.634963037894286,0.0567451155944235,-11.1897390857846,4.57778695549147e-29,8.3670443902514e-29
"CCDC82",41.9638559883517,0.0641922320330494,0.0430434670945151,1.49133507047877,0.135873545720232,0.145909587803032
"TMX1",17.9854169431582,0.270465288470375,0.0606548944907981,4.45908431200728,8.23105409894774e-06,1.04224974827019e-05
"AATF",33.7423628143625,0.615010279733026,0.0420284247902593,14.6331984318281,1.72484188244465e-48,3.79702941196658e-48
"STOX2",57.1784579686675,1.80969348222202,0.0338455136944683,53.4692278143143,0,0
"TSPAN11",17.5987666814965,1.24338859449863,0.0847821002341183,14.6656970170014,1.06913600452809e-48,2.35718252532075e-48
"HMCN1",4.27976788553579,2.43377214161698,0.0752923373331691,32.3243005572735,3.18743848498287e-229,1.89826735252735e-228
"LZTS2",77.6047656593952,-0.76010507420895,0.0396238254834131,-19.1830310409362,5.13007854395371e-82,1.46029463503633e-81
"DEAF1",130.348309263652,-1.34955040989463,0.0409302401846194,-32.9719640981183,2.04966666674078e-238,1.26319221154978e-237
"NSUN2",37.6155605684918,0.153114693109207,0.0428122620654496,3.57642146717526,0.000348329895829901,0.000418272298427886
"LTN1",26.6380787016062,0.84016310814066,0.0412749486843984,20.355279289741,4.16868366536133e-92,1.2655718625041e-91
"FBLN5",15.2661265654904,0.277473424139864,0.0685752544646318,4.04626167713271,5.20420558278252e-05,6.42218738083475e-05
"MFSD6",66.3300241556029,-1.68898066498977,0.0586537108567504,-28.7958023511038,2.42091860222859e-182,1.18520919223622e-181
"ITGA1",16.3014201144154,0.464596702676808,0.058552937999038,7.93464373528858,2.11100413364038e-15,3.25161365347769e-15
"SPAST",34.7766527857328,1.30222696572811,0.0317342017567129,41.0354410585623,0,0
"ZFP90",43.8109555138522,0.774391305820088,0.0328739236689869,23.5564003134389,1.07939478987109e-122,3.89856786542636e-122
"DHPS",50.5292866984674,0.532306387263186,0.0327700802081231,16.2436705642007,2.47652019297657e-59,5.9769112737105e-59
"TIMELESS",15.1005403513006,3.09885606033516,0.0439900508718758,70.4444754874416,0,0
"PDE4D",24.4112100780068,1.89881503184996,0.0541351776236549,35.0754373625672,1.59701027950945e-269,1.10039653770873e-268
"CLOCK",36.8484276941339,0.756695582505756,0.0358562114164851,21.1036122505085,7.36862208368642e-99,2.33698714733574e-98
"C7",8.09540765208656,1.65019456395516,0.0988223974385814,16.6985886471816,1.34201760158922e-62,3.33330505794298e-62
"BRWD3",19.1395182701486,2.3228158328942,0.0319460806300651,72.7105105565953,0,0
"DNM3",100.546988401822,-1.77984599015843,0.0522567891048266,-34.0596125526977,2.92485869930191e-254,1.90355829326384e-253
"ATP5ME",32.8270151139356,-0.0832719597775476,0.0494131555758403,-1.68521841617138,0.0919464392116099,0.0995559788092942
"MBD5",23.8303375239218,1.85896538729022,0.0319096108923453,58.2572251840326,0,0
"DESI2",23.3960082429768,0.583071489588866,0.0482575035022424,12.0825042174378,1.30678216590668e-33,2.50842846067882e-33
"PHF6",27.1447191020167,0.840439097514916,0.0413248414755336,20.3373822501533,6.00513433795055e-92,1.81925829521684e-91
"TMEM106C",28.921587581027,-0.523002966668168,0.0614652625552796,-8.50891942742127,1.75561778033242e-17,2.7817035648695e-17
"TCF7L2",18.4744379735878,-0.3179072326186,0.0926783495376208,-3.43022112720676,0.000603089547217661,0.000718038077751641
"NACAD",77.5219795981134,-0.0974402517568897,0.0316987633907077,-3.0739448904008,0.00211248451586934,0.0024628519801802
"DCC",23.0959165619916,4.42473497300139,0.074257366459407,59.5864785404176,0,0
"UNC5C",23.324695433288,0.0589644820905223,0.0720397158188836,0.818499648704418,0.413071942544201,0.428923461784046
"ZNF410",16.3137967428567,1.12683915198542,0.0493917413323783,22.8143232368026,3.30528036995493e-115,1.14555596934038e-114
"NIPA2",18.215225143915,0.825611347455144,0.0511667632017393,16.1356962174828,1.43183842364645e-58,3.43473964787946e-58
"TMEM132C",24.7667959040968,-0.00588790539499119,0.0713475995098996,-0.0825242255582017,0.934229854824203,0.937408893681034
"PROS1",11.7254750120598,0.146880516276413,0.0771286181100687,1.90435819901249,0.0568635493207324,0.0622909903970683
"GSTO1",49.6208902947997,-2.24636489376705,0.0824312085675279,-27.2513885554258,1.60006328634624e-163,7.15981626186062e-163
"RNF150",30.5259062201525,1.72505382124025,0.0385811371738883,44.7123632842985,0,0
"TMEM47",46.1135922140681,-1.82024403706214,0.0769382612892795,-23.6585023700785,9.64936143275388e-124,3.50055698664573e-123
"MARVELD1",12.8134906829278,0.316637498878761,0.0701957334569022,4.51077983355164,6.45897326477135e-06,8.19757118914805e-06
"SLC4A7",14.97217025125,2.18535273589328,0.0394049433425255,55.4588473049486,0,0
"CAMK2B",296.001317736131,-1.92320046149191,0.0474112397370847,-40.5642305950418,0,0
"UHRF1BP1",22.6874588835153,1.55680690014009,0.0358945928411873,43.3716272260856,0,0
"FARP2",22.9543658792255,1.14775247016751,0.0399179071847646,28.7528217562862,8.35094103357304e-182,4.07449392813279e-181
"ZNF275",35.4473430339504,0.42662523071894,0.0402827239765844,10.5907741235903,3.28860858627814e-26,5.80847776719376e-26
"GRAMD4",37.9932530040969,0.848380828546288,0.0335547492074737,25.2834799420085,4.85407376209308e-141,1.9295488511604e-140
"SBNO2",23.5879173273216,0.653064585995596,0.0449576606761256,14.5262136902599,8.26650618306277e-48,1.81179380798974e-47
"RHOT2",85.7652483211692,-0.511098097514749,0.0346154929021266,-14.7650099612867,2.46285893882863e-49,5.45720188757789e-49
"RSPRY1",26.4002150788802,0.687113600395607,0.0439498177381579,15.6340489166362,4.26799689039545e-55,9.96588106386754e-55
