"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HPS4",3235.1635519759,-0.37222507317697,0.083309538750805,-4.4679766417909,7.89629255314366e-06,9.67152605820914e-06
"SPATS2L",3070.93033252841,0.0474072605713758,0.076622524705398,0.618711805094515,0.536106231678998,0.549411966203305
"ZNF652",2348.935795134,0.904714767610046,0.0890407280542863,10.1606847493257,2.96983264849171e-24,5.04225838959272e-24
"MED1",1443.53784506704,2.26013259554078,0.0429774651557896,52.5887831529383,0,0
"GMPS",2170.70351882511,0.966956220897753,0.047802035565365,20.2283482170027,5.51186034258533e-91,2.14767973090757e-90
"FDPS",1509.02652066552,0.639263186333519,0.0613036416286642,10.4278174893058,1.85090795036059e-25,3.20848268834025e-25
"GFPT1",1912.67969136698,1.23884159213899,0.0488665779572494,25.3515110721029,8.64816158450934e-142,5.86022708551256e-141
"MYO9A",2199.40098874126,0.886772843859734,0.0519897763519198,17.0566774101345,3.1179246025651e-65,8.95662074896016e-65
"IREB2",1974.60305018427,1.51729365727647,0.0483701967756783,31.3683581713151,5.46753650866629e-216,7.83543715143326e-215
"SLK",3453.89328399839,-0.168230596355004,0.0561128963764459,-2.99807365541053,0.00271692001940698,0.00308359945647347
"FAM20C",2256.0827352847,-2.80410168228041,0.0826595148496683,-33.9235197228074,2.99840728269725e-252,6.23527485472494e-251
"CHP1",3794.18970432747,-1.2792203610801,0.0709386451019677,-18.0327712665126,1.07753165272345e-72,3.39713975325804e-72
"ATP5MF",3738.89150570286,-0.606310447568869,0.0678220986852392,-8.93971816446939,3.90164159159581e-19,6.13687912166735e-19
"RNF38",2659.03888645774,1.10492941014651,0.0450989669377053,24.5001046625465,1.47335220936901e-132,9.07328863269681e-132
"TPGS2",4293.87397264051,0.0578667770212138,0.0702420627453773,0.823819443215626,0.410042158209763,0.424272032998906
"CLNS1A",3306.14390623788,-0.16361264637768,0.0573119099915706,-2.85477567231216,0.00430672370413715,0.00485293819571908
"SEC11A",1909.602957478,-0.474830295301749,0.0858386480809224,-5.53166092334206,3.17212654305345e-08,4.10100693633411e-08
"H2AC6",1437.82920288482,1.6779156073251,0.141919719250631,11.8229913093465,2.96920289113262e-32,5.6910135226768e-32
"USP32",2074.65035744456,1.65872725026155,0.0690080353008178,24.0367262019688,1.14924579924671e-127,6.69314689475038e-127
"SETBP1",1683.31304429676,3.9576731532789,0.0967115916339076,40.9224280814268,0,0
"RC3H1",1971.71527181886,1.64930268342284,0.0760173654533015,21.6963936277959,2.21898716434692e-104,1.00203594254675e-103
"CMTM6",1041.70104300698,0.430010751735191,0.083231102367776,5.16646709585905,2.38560176316237e-07,3.02422116392499e-07
"IP6K2",4394.48064981288,-0.0935924844726053,0.0856744957604957,-1.09241943756803,0.274648783220685,0.287235184273893
"PTPRE",1672.35339140297,-2.62123174819436,0.075418049743936,-34.7560266686042,1.1238937247881e-264,2.58023521336851e-263
"TCERG1",3732.08749001317,-0.251188458012914,0.0811594631609491,-3.09499900849241,0.00196813555021301,0.00224329540074423
"LBR",1143.25388870075,1.2639010798016,0.0762753927974732,16.5702336421592,1.14380504941433e-61,3.16837310864552e-61
"SETD1B",2017.98414812683,1.19816191002698,0.0976350297917323,12.2718445683154,1.282968161633e-34,2.5387332403698e-34
"NUP188",2352.03133902299,0.572801466837077,0.0671905756388826,8.52502693109243,1.52774268986534e-17,2.33732618112278e-17
"GON4L",1886.91525399862,1.1665274312495,0.0488148839581092,23.8969620874355,3.29378383165106e-126,1.88669384249114e-125
"HSPB8",8026.12976731109,-3.05596314504348,0.163073591995799,-18.7397794311308,2.34598011628695e-78,7.87873193530072e-78
"PDLIM1",488.289622636621,-0.632970803970001,0.189589971415144,-3.33863019887265,0.000841925645654638,0.000970425191933888
"SREBF1",6263.14703025121,-2.60697379649326,0.109858050705592,-23.7303846167784,1.75182639890446e-124,9.8913995243602e-124
"NFATC3",539.623907895245,2.31124115722804,0.0723572907846747,31.9420632276845,6.96338983704559e-224,1.07436494542267e-222
"NPTXR",14651.994450195,-1.10590654492229,0.177908604059522,-6.21614986396212,5.09501451731397e-10,6.85164850565219e-10
"SLC6A1",12561.1062426406,-3.34546089513437,0.101085026427884,-33.0955138793092,3.44802930124688e-240,6.34293723541874e-239
"SPATA13",3441.9140032701,0.0862938173373336,0.12720015666848,0.678409678081134,0.49751197443745,0.511549619721201
"GORASP2",2893.15343699618,-0.0404008799839689,0.03249639431799,-1.24324192981629,0.21377869584789,0.225237783353642
"TET3",1578.73505885601,1.89621130230887,0.0920881632886481,20.5912598817423,3.28709494182588e-94,1.33236450696396e-93
"MAN2B1",1152.11408991608,-0.357241896072061,0.0733790335454196,-4.86844645958629,1.12478987096401e-06,1.4055587773564e-06
"NCOA2",2330.84238894216,0.612590148906456,0.0460447835888508,13.304224738604,2.18750319908014e-40,4.67256219245272e-40
"ARFGEF1",2008.34566661337,0.0977692122419616,0.0384757911331643,2.54105787983887,0.0110517622307522,0.0122762897858337
"C1QBP",2708.93844071258,-0.84803322362583,0.0519129811497647,-16.3356679744383,5.50263084272856e-60,1.49502247203979e-59
"IFITM1",1435.44785385885,-2.16139827032267,0.160714316674854,-13.4486977578697,3.13341979516622e-41,6.76608838011909e-41
"DOCK4",4562.57587463326,0.819626875127403,0.0773106363457773,10.601734947072,2.92502821535275e-26,5.12851670750485e-26
"TTL",3796.70361011728,-0.367264476121055,0.0779244437750922,-4.71308434592186,2.43995140767153e-06,3.03020688181992e-06
"PPP4R1",2584.59510108235,0.702518507223411,0.0446803523406395,15.7232087577883,1.04875020637157e-55,2.70287463379867e-55
"PRR14L",2133.96764754698,1.43258237169199,0.0580803943660629,24.6655069637244,2.50916854556278e-134,1.57306093580094e-133
"ALDH3A2",3366.81908257897,0.132556737679702,0.0556067505319874,2.38382456107464,0.017133768383272,0.0188968608062624
"ZBTB44",2707.84052804036,1.1207984660536,0.0424826460776498,26.3825013160668,2.17582409156438e-153,1.68644731580469e-152
"POU2F1",2707.66263075689,2.14548202048043,0.0837430547835846,25.6198203662973,9.1757605716263e-145,6.44211349245861e-144
"SGPL1",2506.23476759736,0.291493606768914,0.0552535428794669,5.27556409196771,1.32348344852015e-07,1.68645972862428e-07
"PSMA2",2472.66086906111,-0.37905817377615,0.0514426183990156,-7.36856298479946,1.72477041819157e-13,2.46098690247621e-13
"DLG4",19764.0507803679,-2.31910709365798,0.119042713408031,-19.4813023600109,1.58203615248308e-84,5.70716310319084e-84
"CYBA",1012.53088371307,-1.73834185752406,0.159379902128229,-10.9069075480137,1.06828794782767e-27,1.91787259197901e-27
"VDAC3",5447.58449183246,-0.477930164833672,0.0589073049261159,-8.11325803197265,4.92802714301312e-16,7.34469275183687e-16
"SF3B4",1605.20892362306,0.275838848351675,0.0399018332324704,6.91293672510287,4.74721732115617e-12,6.61085862301974e-12
"ITPR1",6056.60763216421,-2.52830756492673,0.163724310234142,-15.4424688753369,8.47914338821797e-54,2.12747731045583e-53
"LTA4H",2099.69311656922,0.158365792923783,0.0538866929413193,2.93886643027505,0.00329415004685059,0.00372804381226441
"NPIPA1",1505.25808553955,1.23358337164489,0.131058907208988,9.41243443818596,4.84776400917296e-21,7.85426719284352e-21
"PLXNA3",3864.72579067785,0.811166994525595,0.126319970692365,6.42152614570409,1.34914834842016e-10,1.8353725872855e-10
"RANGAP1",9732.51769601215,-2.09564798189617,0.0690962383912716,-30.3294076593452,4.69599956213142e-202,5.73461478443687e-201
"DCAF5",3111.83826854805,0.525026477066773,0.0321597223669124,16.3255910942486,6.49089626841843e-60,1.76227526644218e-59
"TUB",5560.8969281416,-0.087519653970348,0.0820906519614137,-1.06613422940637,0.286362968261075,0.299023061281623
"GOLGA8A",7980.9478263665,0.236263353658715,0.139216001258684,1.697099123108,0.0896779219868609,0.0961978195016518
"C12orf57",1762.47915454417,0.105743282085969,0.0606667340042699,1.74301919860276,0.0813302613171588,0.0873657186655124
"USP10",2625.28802818722,0.656263842288087,0.0298652309473973,21.9741760391536,5.08695281409917e-107,2.36985111010732e-106
"NSA2",2382.40852102394,-0.216342347902379,0.0632422067866116,-3.42085387109197,0.000624248641614609,0.000721771772471202
"LMO4",7741.08700966288,-1.64625209215004,0.152556354490583,-10.791107965625,3.79190151406073e-27,6.73483482591724e-27
"ARF5",4474.97359910222,-0.194362680836214,0.0607628884972215,-3.19870706681597,0.00138045357856945,0.00157988301379848
"ATP11A",2481.53427169211,-0.51050708372863,0.093852477085146,-5.43946307634994,5.34413831990229e-08,6.86496908842417e-08
"COL8A1",217.200401417811,-1.3244739423699,0.198997718712396,-6.65572425121173,2.81908359990253e-11,3.87780235389828e-11
"ZNF445",2563.70752737658,1.88081773063053,0.061740608221221,30.4632199911511,8.0051634116913e-204,9.98818160900048e-203
"TRA2A",3809.02908412119,-0.285356912085234,0.0492019216202217,-5.79971071633823,6.64294168456492e-09,8.70980326637586e-09
"MEX3C",1428.91355369861,1.79121012886536,0.0441501034565164,40.5709157766648,0,0
"GASK1B",2677.42565797538,-2.0601653896468,0.115713015651978,-17.8040938440583,6.5686794136442e-71,2.0166320136192e-70
"PIAS1",1717.24752857417,2.05594220401094,0.0530515359196649,38.7536791983595,0,0
"SMU1",2992.47903768791,0.547990071107539,0.0268215423690094,20.4309678976816,8.87256943784893e-93,3.54131518000931e-92
"CTCF",2469.70944342048,1.12733234747038,0.0386560043471625,29.1631886561792,5.68456799224626e-187,6.02522215909463e-186
"RGMB",1177.51732510107,2.78599004328813,0.0835225766251466,33.3561314300897,5.93626994750192e-244,1.11708922503893e-242
"RBP1",1931.46507824416,-0.26717745100497,0.115604058298683,-2.31114248874094,0.0208249857720667,0.0229084821923866
"VMA21",2721.90780558824,0.785795310430653,0.0452565076842364,17.3631451174558,1.56888615683343e-67,4.6439515715036e-67
"ZBTB16",659.785740330371,0.589815720204504,0.121366728710385,4.85978098340254,1.17515685236298e-06,1.46753976373745e-06
"TTC28",1286.97402062808,2.38235248197362,0.0690242354512651,34.5147246673336,4.82390981616863e-261,1.07940859219882e-259
"NUCB2",1776.30249085098,-0.147721521863777,0.0551019568738941,-2.68087614749964,0.00734296874961216,0.00821299213454136
"GIGYF1",5818.97333395153,-0.530904468386869,0.0978212324555123,-5.42729277744805,5.72152337179107e-08,7.34399718045284e-08
"DDX46",2325.68399733762,0.801930499889963,0.0627879921318355,12.7720360639365,2.34927632961799e-37,4.82507478756215e-37
"ATP6V0E1",2830.22564073979,-1.43601962451254,0.113286862802663,-12.6759589681106,8.03697231111173e-37,1.63865728524426e-36
"MYEF2",3829.41875715469,0.795065478012381,0.0588400646381145,13.5123148300787,1.32295254867734e-41,2.87181775837125e-41
"CLCN7",2666.5595334013,-0.235686564885467,0.0610665598015346,-3.85950290390427,0.000113617907076704,0.000134608314101919
"PPP3CA",14907.6922017921,-1.82244237689875,0.133382434830446,-13.6632861681931,1.68217736245565e-42,3.68576330284947e-42
"MED24",4390.86010057523,0.280486027278627,0.0566076224076657,4.95491623475506,7.23614558303018e-07,9.08097902564813e-07
"SZT2",3239.16474852113,0.342572693531984,0.0795515084413806,4.30630041144244,1.66007574474084e-05,2.01501633434283e-05
"GABARAPL1",14029.52749697,-2.48848124696694,0.0926535200079206,-26.857924520884,6.81578475436768e-159,5.55670406217234e-158
"ETNK1",2973.88734981241,0.45646352617006,0.058573372937623,7.79302101410764,6.5425735241356e-15,9.57203689568602e-15
"BCL6",5373.35151889481,-2.81138784230192,0.12226649624411,-22.9939347954232,5.36036927419013e-117,2.79562375731161e-116
"CIITA",435.145046639331,-1.65543919272912,0.161391876123882,-10.2572646931648,1.09772124403302e-24,1.87678614242702e-24
"FBRSL1",4586.58540078408,-0.729181571371126,0.0981431291591447,-7.42977707780967,1.08780852279692e-13,1.55697681211794e-13
"ZRANB2",5754.92163269089,-1.05797649651707,0.0576667821810967,-18.346376484032,3.52875197084729e-75,1.139424581529e-74
"HIGD1A",8722.08026603345,-2.15478653801052,0.0864408174200369,-24.9278824787124,3.71030524111608e-137,2.3981190238047e-136
"PDS5B",2291.35753775026,2.31797727709335,0.0561124161689305,41.3095253306311,0,0
"CCPG1",4570.21605530908,-0.801757910838548,0.0528649163760589,-15.1661624721995,5.92406757828287e-52,1.45242143808434e-51
"COPS2",2745.58397668311,0.257337464085268,0.0523786099171704,4.91302584188874,8.9681451145466e-07,1.12324427463045e-06
"C1orf21",4985.07306990113,-0.860631266798338,0.0837512832164196,-10.2760367811249,9.0367514605146e-25,1.5484829081243e-24
"SH3KBP1",2414.62421798213,-2.45872063106106,0.127183506311323,-19.3320714483414,2.88595135720251e-83,1.02436102749931e-82
"TIAM1",8392.45685833604,-0.806024760678664,0.189007462547755,-4.26451289178601,2.00338777477118e-05,2.42480896948528e-05
"MEX3A",1107.70727476775,6.66158804443495,0.0869259705084356,76.6351874528509,0,0
"ICE1",2458.73997163444,0.745895124449816,0.0590868322685646,12.6237115074901,1.56278474479554e-36,3.17115186238431e-36
"UNC5B",3477.78080853693,-0.0897784257038367,0.116012406659522,-0.773869177348608,0.439008158530751,0.45338503389784
"CP",1025.50228933683,-0.881671728697448,0.237006926606417,-3.7200251542082,0.000199202937113682,0.000234167999501071
"SCAMP5",16069.5991872547,-1.49303267648663,0.0977354190712653,-15.2762702679768,1.10062257012246e-52,2.72461645081642e-52
"SEZ6L2",7742.17205827597,0.828111252584433,0.118744092571283,6.97391537256735,3.08239545110267e-12,4.30657465715769e-12
"CRK",3236.12014351525,0.131260460764808,0.0405716653151182,3.23527416844525,0.00121525977191117,0.00139374232408515
"CDC5L",2188.6719466737,0.886916754618926,0.0308877456201605,28.714195122095,2.53706760310157e-181,2.57497780866516e-180
"ABCC1",925.941963456023,0.770533044974324,0.0702658981868761,10.9659602290296,5.57060553384282e-28,1.00431884597113e-27
"ARPC1B",1021.62041473157,-1.79004569683661,0.129614785576559,-13.8105054054909,2.20280665972726e-43,4.87018829873059e-43
"GADD45B",3576.14238539933,-3.5352345193603,0.174215236927929,-20.2923382690275,1.50275274701729e-91,5.89142717999024e-91
"SALL1",1801.38048505579,-3.35094428520893,0.16007956142215,-20.9329926658911,2.68123080221263e-97,1.12164170475943e-96
"BSN",9284.89233063384,-0.204254778113146,0.151935686054729,-1.3443502538276,0.178835152121013,0.189028426445406
"SNRPD3",1862.00342431807,1.32271513271993,0.0410090287076355,32.2542419170647,3.06773815289687e-228,4.95979806438074e-227
"VAMP3",4912.02273347325,-2.53183806709857,0.115690316618296,-21.8846152478951,3.64069708075394e-106,1.67568411347131e-105
"FBXO21",4318.03182298932,0.41538216822893,0.0385257558779037,10.7819342869057,4.18981315306927e-27,7.4381171023944e-27
"SPON1",3420.29588354598,0.581056740553021,0.147501763859832,3.93932062470241,8.17126688389277e-05,9.71596981149836e-05
"NDUFA5",6706.97934863538,-0.566758676419077,0.0739652296940237,-7.66250140456024,1.82346137601481e-14,2.65090085299823e-14
"PIP5K1C",10342.7136690936,-1.37363228957821,0.123202820368517,-11.1493575022835,7.21252645936827e-29,1.32024543497191e-28
"RREB1",1013.54806777488,4.8376606375795,0.112301057173955,43.077605494719,0,0
"AGAP3",16283.2430434709,-1.65095354741519,0.0804330518620322,-20.5258100892042,1.26635111911761e-93,5.09514353184403e-93
"SMPD4",2848.54137814188,-0.215308533212493,0.0548490562508873,-3.92547379899558,8.65591919918826e-05,0.000102847838202548
"KRT5",191.853390833805,-3.90330717291996,0.198972213906628,-19.6173480521842,1.09940943651938e-85,4.01786721483795e-85
"COLEC12",1653.96102668067,-1.62650552853845,0.120883174599329,-13.4551854212098,2.87018426191368e-41,6.20234283556235e-41
"EDNRB",4689.19921666408,-2.98490705537525,0.167080445663681,-17.8650891402554,2.20579444105432e-71,6.81936827063359e-71
"UNC119B",2243.95160008996,0.365519075088716,0.0531833074827752,6.87281578354446,6.294683316685e-12,8.74884002811806e-12
"MBOAT7",5401.8851293508,-1.78376098233636,0.093291882208389,-19.1202164659077,1.71394751406104e-81,5.96736533633808e-81
"CHI3L2",503.640325491384,-1.79725415157942,0.324046238153239,-5.54628920188084,2.91796039583272e-08,3.77453993506466e-08
"UBE3C",3048.5881845692,0.677423599465004,0.0426780266389689,15.8728894659449,9.76403688779458e-57,2.55252515224309e-56
"RANBP1",2331.81634520086,0.00343350908094311,0.0425769268929643,0.0806424824782385,0.935726280073109,0.939141872301117
"TNRC6C",3529.99706902555,0.48561642053512,0.0619151818941272,7.84325274801755,4.39023088539143e-15,6.44525646929379e-15
"HSPE1",4176.97617894931,-1.83801764807153,0.0984365541015935,-18.6721047363621,8.34965005428147e-78,2.7845913124084e-77
"OLIG2",3004.99309624039,-3.52158285396067,0.146762515945075,-23.9951109537982,3.12758510426399e-127,1.80864228775045e-126
"RALGAPA1",2319.67562100612,1.61287062486261,0.0503076284603052,32.0601601432122,1.58460581406233e-225,2.49173837529062e-224
"AKAP8L",4652.50276817112,-0.130065896226067,0.0774520930397127,-1.6793077000434,0.0930920910993439,0.099794930307188
"UBE2E3",3389.53955320171,0.882763278708521,0.0475024559612604,18.5835292269612,4.36811215654939e-77,1.44458540607982e-76
"PHYHIPL",5438.22724879695,-1.06221989463596,0.0746242900877441,-14.2342378518709,5.61719874180836e-46,1.27809364434526e-45
"PTDSS1",2748.14813621861,-1.06988648691489,0.0568833353025623,-18.8084345129231,6.44119494417116e-79,2.1759410466198e-78
"PSMB3",2175.8139664272,0.395831608077629,0.0603294867196353,6.56116319897014,5.33896490357644e-11,7.30987334543821e-11
"PLP2",538.849918464038,-1.66625266544686,0.116451152238795,-14.3085974970007,1.93373833863459e-46,4.42796377203001e-46
"ORAI2",3747.60278044326,0.463182710065421,0.0798662859134706,5.79947727339225,6.6521952759252e-09,8.72093987806594e-09
"IL13RA1",1579.73971769115,-1.4752560231473,0.146545804905385,-10.06685946486,7.74104801500004e-24,1.30733397328506e-23
"SLIT2",1196.57254598925,0.239169625062997,0.176597900225541,1.35431749051117,0.175635108383521,0.185765724604666
"LY6E",6397.43163749784,-3.81241369068146,0.0916496888050064,-41.5976719658343,0,0
"PDCD4",1933.26358470542,-0.00525889257052431,0.0527483310346183,-0.0996978002407875,0.920584246996016,0.924369014281602
"CNTN2",15287.6625841395,-4.1426125112758,0.157267792271119,-26.341137313953,6.48442040853405e-153,4.98891835586879e-152
"CYRIB",3773.35569619942,-0.904729069626568,0.068115051929124,-13.2823662906103,2.92986933758681e-40,6.24201375763901e-40
"TBCA",3264.06800503258,-0.307826278222329,0.0589645419831996,-5.22053199887545,1.78409875961765e-07,2.26695479982854e-07
"UBE2K",4361.23590039148,-0.00619967302523599,0.0525412998648414,-0.117996186641446,0.906070679394757,0.910592306844022
"DCP2",1917.61639128325,1.27246292463726,0.0561815321301218,22.649131776793,1.42287225545821e-113,7.12926696656692e-113
"CIT",6900.2199481775,-1.64409872925697,0.104540031198266,-15.7269776028557,9.88166538059221e-56,2.5490255484004e-55
"DMD",2240.28937673575,0.31771895388007,0.0823881209631422,3.85636849300407,0.000115083964728759,0.0001363030160051
"ZBTB38",3330.43753960366,1.41841084792554,0.0570818776826226,24.8487069015486,2.67044520709576e-136,1.71539118815065e-135
"ABCF1",2457.74379600647,0.181910044390273,0.0385631283886508,4.71720143026076,2.39110928052576e-06,2.97019190900933e-06
"CCAR1",3146.87360072196,-0.0520720164874616,0.0469575717083252,-1.10891629598959,0.267466293125884,0.280080786242659
"TOMM70",4671.98019407813,-0.0865780014651825,0.0937443529914725,-0.923554312365441,0.355718410355895,0.369562099056505
"HS6ST1",4267.74395459403,-0.489410570584396,0.0809274588841844,-6.0475217847232,1.47090783512332e-09,1.95740216083707e-09
"GM2A",3111.76777644358,-1.13771503900242,0.101048325130934,-11.2591182241587,2.08837830375176e-29,3.85347927162296e-29
"FNDC3B",608.933401112317,0.730351068500324,0.0936170550965195,7.80147450426986,6.11879703467149e-15,8.95545979357313e-15
"TENM3",1572.39861372659,0.713697681878642,0.121917933303702,5.85391880045073,4.80123102556582e-09,6.31743820982005e-09
"MICAL1",3848.24061556781,-2.32980825309197,0.0874612398949113,-26.6381800199876,2.45325548424848e-156,1.94885257464971e-155
"UBE4B",3616.92194305063,0.0381579730592106,0.0495829384848582,0.769578694309604,0.441549847335071,0.455886912894341
"ATP8A1",8194.58814876084,-2.00175832426091,0.100729748777497,-19.8725634537481,7.03186052900355e-88,2.63700512944893e-87
"ARFGEF3",5651.33512453109,-1.20889713962369,0.0984870228686003,-12.2746845666823,1.23873636105623e-34,2.45163011871802e-34
"GTF2F1",4886.44252560159,-0.805093286942951,0.0568883786901733,-14.1521573558576,1.81114594406292e-45,4.09738752303869e-45
"PRSS23",719.941522810286,0.0921369793042606,0.135665869243956,0.67914634548634,0.497045139683599,0.511161186026522
"ADGRE5",486.181439250734,-1.93067673740934,0.121757250875521,-15.8567701186286,1.26220433435913e-56,3.29441645159356e-56
"GOT2",5168.96074266728,-0.969398072814879,0.0600473365592983,-16.1438979372145,1.25367695658151e-58,3.34907092962513e-58
"VIRMA",1916.916445,0.635456482496012,0.044705111973434,14.2144031061511,7.45846661160362e-46,1.69435460586974e-45
"MYO1B",1432.13883337477,0.389092265090714,0.128234622133796,3.03422163699869,0.00241157189850491,0.00274110642865015
"CLPTM1L",2694.44266636453,1.13508707211995,0.0588823322945241,19.2772097824242,8.34586486599394e-83,2.95321155353713e-82
"EML4",1351.00470314395,0.284615088019119,0.0514678584027955,5.5299578581972,3.20307726616484e-08,4.140554497557e-08
"KLHL5",3021.65997490413,-0.392706638159559,0.114701362371335,-3.42373124469268,0.000617676745586245,0.000714389054164685
"RAB13",2019.29584555812,-2.08563769540879,0.129625970550629,-16.0896592445893,3.01492131001855e-58,8.02231843247633e-58
"ZCCHC14",3405.95646768483,1.76976877107338,0.071691078985669,24.686038989972,1.51055700706357e-134,9.48560387531878e-134
"MTHFD1",2049.50659262075,0.382032919816435,0.0666031813912425,5.73595602847085,9.69638176457767e-09,1.26669814812322e-08
"CAD",1900.00981497986,0.704216067807976,0.0642360541705188,10.962940935609,5.75966679319515e-28,1.038241443453e-27
"SLC30A9",4410.41508996767,0.355726714776102,0.0497641008212972,7.14825966721503,8.78849503620457e-13,1.23813370791105e-12
"PLIN2",1067.71215711478,0.235646302688103,0.144114303696093,1.63513472739689,0.102020807621101,0.109142297360915
"EIF4A3",1701.96385515949,1.19190322369954,0.0537581940211353,22.1715637104725,6.46259231936469e-109,3.06926343541528e-108
"PCLO",5082.92492489153,0.459645058561539,0.150496761336633,3.05418571455766,0.00225672331820534,0.00256789521904036
"UCP2",684.269801672377,-0.120713874288485,0.159650177869421,-0.756114875031442,0.44958032423057,0.463844377300262
"PSEN1",3815.57688271338,-0.0306165647466376,0.0997358470191995,-0.306976535134292,0.758861232727741,0.76870526742691
"ENPP2",8403.5487431197,-3.61894338265939,0.206161599044307,-17.553915954453,5.55168218749098e-69,1.67045242018896e-68
"SLC26A2",909.542103814717,0.253986717031025,0.132942027461691,1.91050732323317,0.0560679243899053,0.0606086923506661
"FNBP1L",2809.46926874945,2.46307867831649,0.0777801844287652,31.6671745690227,4.40033708262384e-220,6.51760895115343e-219
"NCDN",45710.0078114535,-3.33224102286961,0.154843780567889,-21.5200185028331,1.01122107132936e-102,4.48697590946647e-102
"ELP2",3363.92421118869,0.543183190728307,0.036816125425607,14.7539477456936,2.9018200781989e-49,6.85672965781086e-49
"CSNK2A2",2521.14304397085,-0.109940425805203,0.0348243853726319,-3.15699543951188,0.00159403839337066,0.00182232513868158
"GTF3C4",1945.37224161867,3.06000717570788,0.06920279174836,44.2179729805539,0,0
"VANGL2",1818.7803281478,1.65807413058761,0.092399801382267,17.9445637954134,5.29245093269704e-72,1.65446743617727e-71
"TMEM106B",2767.59330362289,0.140476192067191,0.0535039388996248,2.62552991342804,0.00865142067219973,0.00964452344335055
"KLHDC10",3715.62103688203,0.686015558641017,0.0477458504649628,14.3680665850624,8.20910981042517e-47,1.88956028702367e-46
"TCF20",2138.69326605997,1.61170295923026,0.0517530861408384,31.1421613552522,6.47621014807578e-213,9.02189518079634e-212
"PHF2",3905.10106916341,0.534808681692652,0.0683645195627118,7.82289826818813,5.16208209556148e-15,7.56775739143681e-15
"ZC3H14",2238.90484728442,1.06327735373435,0.0637355798526356,16.6826340356953,1.75315239238168e-62,4.9000331901995e-62
"TMEM33",2206.05131774288,0.925400275833283,0.0546588318940484,16.9304802859142,2.68182869905496e-64,7.63131175916011e-64
"ADGRA3",2820.24629305902,0.558459903482871,0.125368525743916,4.45454630792748,8.40707827030246e-06,1.02872669720501e-05
"ADGRB1",6917.00852525058,-1.61331438117673,0.130373897035318,-12.3745198836826,3.59034786767664e-35,7.15389744368341e-35
"PTK2B",10765.2156949468,-3.3818689182351,0.155140177653487,-21.7987949310504,2.38205848748024e-105,1.08895457498151e-104
"ABL2",2339.94786938735,1.80475446222136,0.0494296626430229,36.5115674621361,7.2674005609108e-292,2.02481774365765e-290
"SLIT1",4577.41727217486,-0.626118805661355,0.211532828242704,-2.95991317689457,0.00307725753292193,0.00348464429519689
"BTBD3",5650.21157442851,-1.20660857560814,0.104957970325302,-11.4961119376492,1.37992509289779e-30,2.59207333355812e-30
"ARHGEF9",8816.91428073138,-0.184891831514354,0.0934191085385577,-1.9791650167379,0.0477974302390913,0.0518441558834479
"AMOTL2",2616.17303874898,1.09742574904543,0.100531537779385,10.9162335848648,9.64114423771291e-28,1.73193575437725e-27
"ZNF644",1750.00334693038,1.53903082337012,0.050782712592989,30.3061956478197,9.4992430548009e-202,1.15388159815936e-200
"ZHX1",3000.1208848053,0.81390371490723,0.0510822932251872,15.9331866977718,3.72860662786185e-57,9.79644666542142e-57
"DR1",2099.07296107,0.443029239626543,0.0413221055614554,10.7213616926576,8.08048305254601e-27,1.42745252324062e-26
"NEDD8",5210.55312298407,-1.37166123469195,0.0649720857983545,-21.1115468718212,6.22999687190833e-99,2.6555564089356e-98
"UBQLN2",4545.75177790684,0.0445721056305131,0.0565050156874879,0.788816799503746,0.430219089248013,0.444548107433427
"PCYOX1",3088.76872244609,-0.165950082229535,0.0608857523496717,-2.72559795724409,0.0064185127417622,0.00718880942166927
"HLA-DQB1",449.218527060594,-1.19001541872199,0.205547767136575,-5.78948356043827,7.06031663640672e-09,9.25069908335952e-09
"TTC17",2684.09555566355,-0.124963526472568,0.0547454699212899,-2.28262770695427,0.0224523074604873,0.0246749676724685
"RANBP9",2829.77779416644,0.34821508283135,0.0511054079498384,6.81366408762717,9.51437218617909e-12,1.31791333806142e-11
"SUSD6",2729.32042913165,0.242967725536139,0.126860379064982,1.91523726577928,0.055462251985407,0.0599765605784726
"RICTOR",2252.48022293568,0.576261478082353,0.0746274944422411,7.72183874575017,1.14663400285456e-14,1.67160423149194e-14
"CDC27",2500.25582512212,0.804906014048392,0.0374626272222324,21.4855730558778,2.12426751480283e-102,9.37143228379006e-102
"HDAC6",4706.04698815227,0.0538246691106858,0.0651255055616511,0.826476027272182,0.408534111461509,0.422749757997535
"ZMYM3",3320.26535142168,0.315356479783519,0.0531041515088421,5.93845247166807,2.87725037357106e-09,3.80594111986888e-09
"CSPG5",5807.23461629724,-0.12044984805468,0.12127984890867,-0.993156316886453,0.320633782637562,0.333776656470171
"COX7A2L",5059.45146333242,-1.13172030252659,0.065336576014933,-17.3213898179778,3.24426704781066e-67,9.56367268665088e-67
"ACAP3",16567.9560541958,-1.90436355078238,0.119763113695338,-15.9010858353837,6.22759075204321e-57,1.63099507740598e-56
"LRRN1",1838.19706014631,2.67234278217832,0.107728796546371,24.8062065840309,7.68389296657568e-136,4.90018929796234e-135
"RNF157",7585.14798488435,-0.482493843350972,0.0950335483940167,-5.07708963313159,3.8326009767062e-07,4.83721018269494e-07
"NELFCD",3075.95682215046,-0.362236957381442,0.037555500937994,-9.64537679791607,5.14219974841086e-22,8.46998291175323e-22
