"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EGLN3",1831.83516453589,-4.12972327557477,0.219139365340304,-18.8451913656028,3.21799398657801e-79,4.65231145742179e-78
"AMIGO1",2815.87362376992,-1.11233780837422,0.159484957094532,-6.97456254582624,3.06824021168487e-12,6.26139189154322e-12
"ZNF490",269.967391748743,2.43607143682306,0.100727103793852,24.1848652951316,3.21041916747543e-129,1.60227833145437e-127
"PIAS4",1587.46991340282,-0.671926345734879,0.133552716894386,-5.03116942402781,4.87497101140256e-07,7.81561344132542e-07
"PRMT6",681.513045637058,0.976276471261345,0.109245429473146,8.93654293794802,4.01535128536556e-19,1.05522475743387e-18
"ME1",1980.29391329518,-3.72932586790174,0.192960497276727,-19.3268877336767,3.1909538103813e-83,5.20297710076235e-82
"SEC61A2",2184.32988244489,-1.90138000633553,0.10382962654741,-18.3124997128573,6.57795439181666e-75,8.70915091853096e-74
"ASB13",1603.11778909707,2.65736774711599,0.109859955309625,24.1886840352935,2.92671651806662e-129,1.46706458126143e-127
"MAPK12",1657.22710075466,-0.657522920412221,0.158524918933438,-4.14775749349732,3.35747758180957e-05,4.85518835494987e-05
"PPT2",1308.18845227428,-1.04972440436037,0.135098487852721,-7.77006775608576,7.8444153769109e-15,1.75939906431341e-14
"MANEA",450.724943443939,0.402819656767496,0.130326359581595,3.0908532860177,0.001995822219891,0.00259398134761421
"MRPL53",119.029696981932,3.4407895071926,0.146124192125073,23.5470215927523,1.34673375240216e-122,5.87800636647313e-121
"RHPN1",2678.14727469045,-2.75157153293216,0.231222099681012,-11.9001234602062,1.18172198955461e-32,4.76465989395763e-32
"FAM117A",521.023198190045,0.6598996489679,0.160932073404786,4.10048559623092,4.12284098204103e-05,5.93505036780147e-05
"ZNF75A",977.602139521331,0.158447923255891,0.0870139752059138,1.82094799003186,0.0686147632533291,0.0791427720443091
"NAPEPLD",2255.68760812412,-2.27222181570488,0.100063290588585,-22.7078462275165,3.74764854476206e-114,1.32775486559641e-112
"CDYL2",1849.34035511935,-2.88962119322104,0.198787051819578,-14.5362646448608,7.13829425586938e-48,4.58023922655811e-47
"ADAMTSL4",279.463550968413,-1.68692834391997,0.254773803478004,-6.6212786436091,3.56104977043627e-11,6.9542855248108e-11
"MFSD2A",1539.97736146033,-2.11440072743793,0.20945140309564,-10.0949465899374,5.81627276492677e-24,1.79283015758847e-23
"GPATCH2",562.960806374465,0.521954135992414,0.0809343723519099,6.44910340099891,1.12513782333633e-10,2.1450684394748e-10
"TANGO6",606.422945717888,-0.341929025181947,0.0727887061613536,-4.69755602502371,2.63292977105885e-06,4.0573769421378e-06
"FDX1",735.91199550218,-0.0924630693106913,0.109740290487354,-0.842562644039533,0.399473090679191,0.427158976050902
"SLC27A3",790.132885840857,-0.819167707339204,0.188287809770757,-4.35061466983206,1.35756437396459e-05,2.00353322817427e-05
"TADA1",885.683364516905,0.216349249314709,0.0806568740843555,2.68234111191117,0.00731088713834737,0.00913781287686078
"MED27",774.73064616285,0.64950658632314,0.082370349794806,7.8851988360027,3.14035078505311e-15,7.14672614227293e-15
"FANCA",269.834605076896,2.44206539653601,0.209832062369828,11.6381899360637,2.63549422291826e-31,1.02171017172843e-30
"ZFP64",558.937915332837,0.964962681577444,0.0787747583164939,12.2496431877392,1.6873667093404e-34,7.15525764924951e-34
"KLHL6",144.406804587549,-0.913241313215746,0.365567068771579,-2.49814983686721,0.0124843412796416,0.0153352331245592
"LAMC3",575.550924592196,1.746608655097,0.232334673026075,7.5176409631333,5.57734115678313e-14,1.21507495044057e-13
"INTS12",520.752926125092,0.797072853851862,0.0758482389930425,10.5087852326404,7.87007175565846e-26,2.5796845711937e-25
"PCDHGC5",550.649798221471,-1.37633585333501,0.320885305376637,-4.28918317627398,1.79331427516284e-05,2.6300567988494e-05
"RASGRF2",2600.22082009049,-2.5252358410987,0.301516023929225,-8.37512981297292,5.51630332579668e-17,1.34156029400043e-16
"SNAPC4",1736.86368802157,-0.47458658113975,0.156907721774589,-3.02462221598969,0.00248943868523031,0.0032155132966984
"ZFP14",1030.71685620045,0.330435278702129,0.0777813087595318,4.24826071934198,2.15436586857303e-05,3.14670642643464e-05
"SVIP",2731.23015903372,-2.45312247209865,0.167511348749867,-14.6445150755829,1.46039457190173e-48,9.56841854501136e-48
"SMYD3",822.360945784829,-0.426829059177546,0.111829062670537,-3.8167990411852,0.00013519419463053,0.000189324650501873
"MS4A7",335.990129066697,-0.407819518147467,0.347652153985979,-1.17306771573725,0.240768651729571,0.263601470669902
"CNIH2",5943.81045230359,-3.15126103479658,0.280621297306669,-11.2295861541571,2.91842250006466e-29,1.06249831519956e-28
"STK11IP",1511.39196987917,-0.305382548643838,0.142313974609402,-2.1458366930022,0.0318860100422424,0.0378755204223227
"CEP57L1",390.841979061533,1.12244026496301,0.0898616006284071,12.4907664354265,8.3842032296311e-36,3.69878051010513e-35
"TCEANC2",963.795714583033,-0.612903895226071,0.174164217564148,-3.51911491234029,0.00043298911922084,0.000587503794271398
"ERI1",557.010320718298,0.941086631055515,0.100024886107123,9.40852489497109,5.03148313946643e-21,1.40663407106515e-20
"WIF1",3476.55093990772,3.02736381862756,0.435230860512473,6.95576553340661,3.50652637598806e-12,7.1367759343913e-12
"TTC13",912.691656135544,-0.597615268374245,0.0826177410899857,-7.23349804158084,4.70709241682195e-13,9.90880503442126e-13
"ZSCAN26",1277.79993949533,-0.848150663799601,0.0947075845491336,-8.95546716598592,3.38300053598533e-19,8.91698350231358e-19
"SEC31B",2789.2183506696,-3.29646220502723,0.199053577247769,-16.5606780375718,1.34074592910091e-61,1.26461976336478e-60
"ANGPTL4",2356.95582108031,-3.36875090394136,0.368569245433343,-9.14007597128883,6.24084725473943e-20,1.67968782267653e-19
"ARAP3",978.062465087501,-0.0930765710768578,0.161992638928189,-0.574572842893919,0.565580223052954,0.59198462482218
"TRIM32",732.215718997612,0.58551372432832,0.177141387956787,3.305346825391,0.000948589380015597,0.00126218355085187
"TRIM52",1819.50376484625,-1.33023520347169,0.13518853495633,-9.83985220271376,7.58221413798836e-23,2.2507431106793e-22
"RFX2",832.829964548299,-0.851540299338665,0.183614781505991,-4.63764568600857,3.52400208907212e-06,5.38929123107632e-06
"PTGIS",192.03142117984,0.655871267719703,0.295115395699595,2.2224230835701,0.0262547267675601,0.0314131757937067
"PCYT1B",1598.40958129939,-0.912154488474536,0.170674878590585,-5.34439805088488,9.07180170235551e-08,1.50506159475847e-07
