"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SOGA3",14.9411919816828,0.788796292267442,0.0427047948397737,18.4709069608452,3.54085052811636e-76,6.56558869289553e-76
"ANKFN1",3.83780318903736,-0.116224712758614,0.106459074416795,-1.09173138499763,0.274951185912167,0.282745116515239
"C1orf35",24.1058614710655,-0.805935150950405,0.0533338493117275,-15.1111378861827,1.36757600549885e-51,2.27139284564367e-51
"SLC25A42",30.7241475603465,-0.425407530239555,0.0415224624704144,-10.2452384788755,1.24317923279169e-24,1.74518569056451e-24
"NSUN3",7.98897456165435,1.37166802832785,0.0470588056890912,29.1479566521556,8.86733367078248e-187,2.43027495743562e-186
"RSPO3",5.25502835653632,3.56883235396895,0.0704244833888067,50.6760175188758,0,0
"HPS6",10.4061429773812,0.746621610599838,0.0497459656350825,15.008686655653,6.44104377312114e-51,1.06609101023162e-50
"CMKLR1",5.48297970552922,0.287703919949868,0.0811120559689897,3.54699331083238,0.000389654484628105,0.000432949427364561
"SLC44A5",5.98868109771749,0.908490782031066,0.0625269168005125,14.529595069105,7.86841785171838e-48,1.28077572957907e-47
"BANP",13.1632204252341,0.504622813292627,0.0473601647870745,10.6550054367705,1.65235010139962e-26,2.3517359116455e-26
"RAB3IL1",10.306564356285,-0.6039125941467,0.0763184449572863,-7.9130620976973,2.51134011734185e-15,3.25413085627395e-15
"ADAMTS5",4.58654181027958,0.0757113064837942,0.0967949921303976,0.782182061462431,0.434107585257474,0.442691959781941
"ZNF551",9.55205875331896,1.58388628922292,0.0409629863092892,38.6662797791122,0,0
"BRMS1L",18.7955554222029,-0.0376529098091302,0.0473310736331229,-0.795521988387355,0.426309925553882,0.434932943920302
"ORC5",14.1699766276042,0.566814935300188,0.0448511591648414,12.6376875392891,1.30845782063004e-36,1.99222361144518e-36
"TMEM178A",81.8511683846774,-1.54760110107262,0.0452609938755401,-34.1928218661804,3.09129355932041e-256,1.01137627118591e-255
"F8",16.3684941991587,-0.598899612260596,0.0603467992801649,-9.92429788165162,3.26391699827379e-23,4.52556612975025e-23
"MCF2L2",40.5979792783005,-2.29643908670477,0.0754257572307258,-30.4463511009907,1.33882559852859e-203,3.85490595470175e-203
"SOX21",13.0218202974635,-2.16960119319053,0.114305631740659,-18.9807025266524,2.46280849158777e-80,4.64909679140829e-80
"CBSL",3.73407060181477,0.758143676470331,0.100102991614268,7.57363655415736,3.62918845264752e-14,4.65643949631222e-14
"PRX",11.9510945625672,0.476662253262882,0.0638461963201377,7.46578936155885,8.28017137598905e-14,1.05825706628e-13
"ADGRD1",7.28722732404495,-0.511951217741723,0.0885709461940565,-5.78012587355736,7.46447559150995e-09,8.99617158901325e-09
"TRIM36",13.5027898869129,1.12329886767444,0.0478456730735943,23.4775434331674,6.91862267869795e-122,1.53273282228909e-121
"TSEN2",13.1528483732677,0.818647091954854,0.0432225177477381,18.9402916491994,5.3102149307789e-80,1.00061398826737e-79
"PIGF",9.06762115009183,0.903691326284492,0.0508423613129221,17.7743775652452,1.11629780088863e-70,2.017511348455e-70
"TMEFF1",38.6546440949877,0.874382574617669,0.0242691138452613,36.0286156384897,2.98237583059967e-284,1.04310590182166e-283
"PKMYT1",4.61603494364506,1.42095893804441,0.062559418008911,22.7137493165619,3.2765983667544e-114,7.06031126431996e-114
"PCP4",57.4613441605735,-2.98276501786512,0.0943889802580267,-31.6007759561686,3.60255358430121e-219,1.07636701011857e-218
"TBC1D7",11.6735125402767,0.555158533074229,0.0495894876677965,11.1950850711198,4.30988364600557e-29,6.26040948958748e-29
