"","comparison","gene","prob","log2FC","direction"
"3938","cluster4 vs_Normal_Brain","VSIR",1,-2.124122710613,"down"
"3939","cluster4 vs_Normal_Brain","ZER1",1,-1.36206107292,"down"
"3940","cluster4 vs_Normal_Brain","CTIF",1,-1.60656021220762,"down"
"3941","cluster4 vs_Normal_Brain","SYT4",1,2.3979722267448,"up"
"3942","cluster4 vs_Normal_Brain","H2BC12",1,2.94156337825403,"up"
"3943","cluster4 vs_Normal_Brain","TLE1",1,1.59050929028515,"up"
"3944","cluster4 vs_Normal_Brain","F3",1,-2.52671003165368,"down"
"3945","cluster4 vs_Normal_Brain","KBTBD11",1,-1.62761576637303,"down"
"3946","cluster4 vs_Normal_Brain","NIPAL3",1,-1.36330245724259,"down"
"3947","cluster4 vs_Normal_Brain","ZNF217",1,2.28412847710869,"up"
"3948","cluster4 vs_Normal_Brain","TOPBP1",1,1.38799590228702,"up"
"3949","cluster4 vs_Normal_Brain","RPS6KA2",1,-2.45076437644459,"down"
"3950","cluster4 vs_Normal_Brain","MGST3",1,-1.26672789552518,"down"
"3951","cluster4 vs_Normal_Brain","MAGI2",1,-1.63242792801563,"down"
"3952","cluster4 vs_Normal_Brain","BOC",1,2.83924811402584,"up"
"3953","cluster4 vs_Normal_Brain","MYL6B",1,1.05189538799219,"up"
"3954","cluster4 vs_Normal_Brain","ELK3",1,2.46229422930595,"up"
"3955","cluster4 vs_Normal_Brain","PRMT5",1,1.66941454405259,"up"
"3956","cluster4 vs_Normal_Brain","NOVA1",1,-1.9237547230221,"down"
"3957","cluster4 vs_Normal_Brain","ERCC6L2",1,2.19047362496741,"up"
"3958","cluster4 vs_Normal_Brain","NHLRC2",1,1.27858210595501,"up"
"3959","cluster4 vs_Normal_Brain","PTPRM",1,-2.08476877580837,"down"
"3960","cluster4 vs_Normal_Brain","H4C12",1,3.79471484276123,"up"
"3961","cluster4 vs_Normal_Brain","SRPK1",1,0.793873340823129,"up"
"3962","cluster4 vs_Normal_Brain","ARFGAP1",1,-0.981159668719747,"down"
"3963","cluster4 vs_Normal_Brain","SLC9A3R1",1,-1.89216633982477,"down"
"3964","cluster4 vs_Normal_Brain","F2R",1,2.98246591463734,"up"
"3965","cluster4 vs_Normal_Brain","RAB11FIP3",1,-1.09267937195618,"down"
"3966","cluster4 vs_Normal_Brain","RSRP1",1,-2.28892308257773,"down"
"3967","cluster4 vs_Normal_Brain","PRRC1",1,1.48127344841843,"up"
"3968","cluster4 vs_Normal_Brain","LUC7L",1,-1.11771321230621,"down"
"3969","cluster4 vs_Normal_Brain","DCP1A",1,1.34906399798001,"up"
"3970","cluster4 vs_Normal_Brain","GPT2",1,-1.70308036996486,"down"
"3971","cluster4 vs_Normal_Brain","ARNT",1,0.69416543635421,"up"
"3972","cluster4 vs_Normal_Brain","KAT2A",1,-1.38320447251716,"down"
"3973","cluster4 vs_Normal_Brain","ADSL",1,1.62838982920485,"up"
"3974","cluster4 vs_Normal_Brain","CHID1",1,0.620745558522192,"up"
"3975","cluster4 vs_Normal_Brain","GBA2",1,-1.42045784979019,"down"
"3976","cluster4 vs_Normal_Brain","EMP2",1,1.78454749610747,"up"
"3977","cluster4 vs_Normal_Brain","B4GALNT4",1,-1.5207888629357,"down"
"3978","cluster4 vs_Normal_Brain","ZNF687",1,1.31803171064185,"up"
"3979","cluster4 vs_Normal_Brain","LZIC",1,1.6854884569028,"up"
"3980","cluster4 vs_Normal_Brain","SLC25A4",1,-1.90575882070916,"down"
"3981","cluster4 vs_Normal_Brain","PRDX4",1,1.55283572222266,"up"
"3982","cluster4 vs_Normal_Brain","ACSS1",1,-2.57133503474655,"down"
"3983","cluster4 vs_Normal_Brain","RGS2",1,-2.44124993430675,"down"
"3984","cluster4 vs_Normal_Brain","AATK",1,-1.68500151295491,"down"
"3985","cluster4 vs_Normal_Brain","AHI1",1,-1.43330650181262,"down"
"3986","cluster4 vs_Normal_Brain","DEAF1",1,-1.47432621072242,"down"
"3987","cluster4 vs_Normal_Brain","DMPK",1,-1.75359065548416,"down"
"3988","cluster4 vs_Normal_Brain","ATP6V1H",1,-1.63004508387165,"down"
"3989","cluster4 vs_Normal_Brain","GNPTG",1,-1.46392174195897,"down"
"3990","cluster4 vs_Normal_Brain","SLC9A6",1,-1.62470737720382,"down"
"3991","cluster4 vs_Normal_Brain","SH3D19",1,2.03233929869388,"up"
"3992","cluster4 vs_Normal_Brain","PPP1R7",1,-1.55748033311439,"down"
"3993","cluster4 vs_Normal_Brain","CRB2",1,1.1749511230977,"up"
"3994","cluster4 vs_Normal_Brain","LRCH4",1,-1.31688377743346,"down"
"3995","cluster4 vs_Normal_Brain","FYCO1",1,1.79923960774157,"up"
"3996","cluster4 vs_Normal_Brain","SPEG",1,-1.86631111806622,"down"
"3997","cluster4 vs_Normal_Brain","NUP107",1,1.48811450731175,"up"
"3998","cluster4 vs_Normal_Brain","ELFN2",1,-3.07156262162029,"down"
"3999","cluster4 vs_Normal_Brain","EFS",1,0.837011543932385,"up"
"4000","cluster4 vs_Normal_Brain","PFAS",1,1.75009200109033,"up"
"4001","cluster4 vs_Normal_Brain","CRNKL1",1,1.33754560682489,"up"
"4002","cluster4 vs_Normal_Brain","DVL2",1,0.84033596924252,"up"
"4003","cluster4 vs_Normal_Brain","SYNJ2",1,-2.67732218585545,"down"
"4004","cluster4 vs_Normal_Brain","MYT1L",1,-3.30461220756338,"down"
"4005","cluster4 vs_Normal_Brain","COL5A3",1,-3.00281420675939,"down"
"4006","cluster4 vs_Normal_Brain","SMO",1,2.12293541715089,"up"
"4007","cluster4 vs_Normal_Brain","NIPA1",1,-1.78433049792626,"down"
"4008","cluster4 vs_Normal_Brain","CCM2",1,-1.71237425717686,"down"
"4009","cluster4 vs_Normal_Brain","IGSF21",1,2.27278456872082,"up"
"4010","cluster4 vs_Normal_Brain","H2AC11",1,2.64602551479885,"up"
"4011","cluster4 vs_Normal_Brain","BACH2",1,2.61602207969729,"up"
"4012","cluster4 vs_Normal_Brain","PXK",1,-2.09629040009617,"down"
"4013","cluster4 vs_Normal_Brain","THSD7A",1,3.04183087828071,"up"
"4014","cluster4 vs_Normal_Brain","RASGRP2",1,-2.67583465039103,"down"
"4015","cluster4 vs_Normal_Brain","SORD",1,1.93758347649941,"up"
"4016","cluster4 vs_Normal_Brain","TMEM63A",1,-2.16400814546505,"down"
"4017","cluster4 vs_Normal_Brain","CENPV",1,1.63697065556638,"up"
"4018","cluster4 vs_Normal_Brain","ERLIN1",1,0.87995340883736,"up"
"4019","cluster4 vs_Normal_Brain","LRRK2",1,-2.31619986601841,"down"
"4020","cluster4 vs_Normal_Brain","ANKS1B",1,-1.90736605412701,"down"
"4021","cluster4 vs_Normal_Brain","KCND2",1,-3.04837436767189,"down"
"4022","cluster4 vs_Normal_Brain","PHLDA3",1,-2.35393196153107,"down"
"4023","cluster4 vs_Normal_Brain","TDG",1,1.91249818496196,"up"
"4024","cluster4 vs_Normal_Brain","CDK2",1,2.6027508280161,"up"
"4025","cluster4 vs_Normal_Brain","ZNF431",1,1.83447229399079,"up"
"4026","cluster4 vs_Normal_Brain","CAPRIN2",1,-2.17001965898433,"down"
"4027","cluster4 vs_Normal_Brain","ZDHHC14",1,-2.56232388256817,"down"
"4028","cluster4 vs_Normal_Brain","IPO4",1,1.75867964603857,"up"
"4029","cluster4 vs_Normal_Brain","SLFN11",1,3.08313283664473,"up"
"4030","cluster4 vs_Normal_Brain","BMPR1B",1,-2.57652000914965,"down"
"4031","cluster4 vs_Normal_Brain","GAREM2",1,-3.06384527495426,"down"
"4032","cluster4 vs_Normal_Brain","WDR73",1,3.26225630961456,"up"
"4033","cluster4 vs_Normal_Brain","UBE2C",1,4.22794992860605,"up"
"4034","cluster4 vs_Normal_Brain","SEMA6B",1,-1.97251807098683,"down"
"4035","cluster4 vs_Normal_Brain","WRN",1,1.85328040045379,"up"
"4036","cluster4 vs_Normal_Brain","H2AC17",1,2.77157105315094,"up"
"4037","cluster4 vs_Normal_Brain","HES1",1,-2.17400881956233,"down"
"4038","cluster4 vs_Normal_Brain","RYR3",1,-2.85014629563644,"down"
"4039","cluster4 vs_Normal_Brain","CCDC85B",1,-3.32149538007764,"down"
"4040","cluster4 vs_Normal_Brain","AKTIP",1,-1.76984900745571,"down"
"4041","cluster4 vs_Normal_Brain","FNDC4",1,-1.88046930627243,"down"
"4042","cluster4 vs_Normal_Brain","HAP1",1,-2.9715997509945,"down"
"4043","cluster4 vs_Normal_Brain","RBBP9",1,1.86554861833414,"up"
"4044","cluster4 vs_Normal_Brain","KRBA2",1,2.721997496954,"up"
"4045","cluster4 vs_Normal_Brain","E2F1",1,1.97468787946416,"up"
"4046","cluster4 vs_Normal_Brain","FBXW8",1,1.93242151086992,"up"
"4047","cluster4 vs_Normal_Brain","CASKIN1",1,-3.53500969654324,"down"
"4048","cluster4 vs_Normal_Brain","ITGA9",1,4.43943742563403,"up"
"4049","cluster4 vs_Normal_Brain","ALK",1,4.72599966584137,"up"
"4050","cluster4 vs_Normal_Brain","PMVK",1,-1.4630506328383,"down"
"4051","cluster4 vs_Normal_Brain","LCORL",1,1.9355732983173,"up"
"4052","cluster4 vs_Normal_Brain","ZWINT",1,2.91567293487488,"up"
"4053","cluster4 vs_Normal_Brain","ZNF805",1,3.03316140620004,"up"
"4054","cluster4 vs_Normal_Brain","DACT1",1,4.23838961034596,"up"
"4055","cluster4 vs_Normal_Brain","CDC20",1,3.37614858341103,"up"
"4056","cluster4 vs_Normal_Brain","COL11A2",1,-2.96789424079403,"down"
"4057","cluster4 vs_Normal_Brain","SPTBN4",1,-1.6215490657213,"down"
"4058","cluster4 vs_Normal_Brain","ASRGL1",1,-1.73634888579333,"down"
"4059","cluster4 vs_Normal_Brain","SPATA2",1,-1.99356961505431,"down"
"4060","cluster4 vs_Normal_Brain","HOMER3",1,-1.92717127840528,"down"
"4061","cluster4 vs_Normal_Brain","ACTC1",1,3.0484771126031,"up"
"4062","cluster4 vs_Normal_Brain","ACTN2",1,-3.53358569188479,"down"
"4063","cluster4 vs_Normal_Brain","GPX8",1,2.70857633332631,"up"
"4064","cluster4 vs_Normal_Brain","BTBD8",1,3.78494408483607,"up"
"4065","cluster4 vs_Normal_Brain","PIGU",1,1.01045100518895,"up"
"4066","cluster4 vs_Normal_Brain","LSM1",1,1.03447529653091,"up"
"4067","cluster4 vs_Normal_Brain","CHST14",1,2.06824369197883,"up"
"4068","cluster4 vs_Normal_Brain","TLCD3B",1,1.81896212673577,"up"
"4069","cluster4 vs_Normal_Brain","AGFG2",1,-2.61876862424125,"down"
"4070","cluster4 vs_Normal_Brain","ACKR3",1,3.37882353740024,"up"
"4071","cluster4 vs_Normal_Brain","HDAC11",1,-3.00018490974501,"down"
"4072","cluster4 vs_Normal_Brain","REX1BD",1,-1.83181925432234,"down"
"4073","cluster4 vs_Normal_Brain","REPS2",1,-2.49630622432727,"down"
"4074","cluster4 vs_Normal_Brain","TUSC2",1,-1.6763456087458,"down"
"4075","cluster4 vs_Normal_Brain","ACHE",1,-2.66164771944762,"down"
"4076","cluster4 vs_Normal_Brain","JADE3",1,1.99519956961662,"up"
"4077","cluster4 vs_Normal_Brain","PRTG",1,3.09266488701518,"up"
"4078","cluster4 vs_Normal_Brain","ZNF677",1,2.15228290305677,"up"
"4079","cluster4 vs_Normal_Brain","OSTF1",1,-1.84979785466862,"down"
"4080","cluster4 vs_Normal_Brain","CNIH2",1,-2.40768738044103,"down"
"4081","cluster4 vs_Normal_Brain","ROR2",1,4.43460750436621,"up"
"4082","cluster4 vs_Normal_Brain","ZNF692",1,-1.59915122131666,"down"
"4083","cluster4 vs_Normal_Brain","CPT2",1,1.17163240612249,"up"
"4084","cluster4 vs_Normal_Brain","UPP1",1,-2.50372204088019,"down"
"4085","cluster4 vs_Normal_Brain","PNMA8B",1,-2.78518036728091,"down"
"4086","cluster4 vs_Normal_Brain","DSC2",1,3.50211941163306,"up"
"4087","cluster4 vs_Normal_Brain","RAB40C",1,-2.13014406100338,"down"
"4088","cluster4 vs_Normal_Brain","CYP7B1",1,3.50279038091128,"up"
"4089","cluster4 vs_Normal_Brain","GAMT",1,-2.26057721842029,"down"
"4090","cluster4 vs_Normal_Brain","TPD52L1",1,-3.0286712757882,"down"
"4091","cluster4 vs_Normal_Brain","LRRTM3",1,-2.42751788702066,"down"
"4092","cluster4 vs_Normal_Brain","ESPL1",1,2.81034514605635,"up"
"4093","cluster4 vs_Normal_Brain","GVQW3",1,2.35982002980044,"up"
"4094","cluster4 vs_Normal_Brain","OGDHL",1,-3.15848697004634,"down"
"4095","cluster4 vs_Normal_Brain","SHISAL1",1,-3.53563611186247,"down"
"4096","cluster4 vs_Normal_Brain","RAB37",1,-2.62313398927063,"down"
"4097","cluster4 vs_Normal_Brain","MYBPC1",1,-3.5033338817604,"down"
"4098","cluster4 vs_Normal_Brain","UBE2QL1",1,-3.71180692512689,"down"
"4099","cluster4 vs_Normal_Brain","ARHGEF37",1,-2.2945738946922,"down"
"4100","cluster4 vs_Normal_Brain","GTPBP6",1,-1.69163910351112,"down"
"4101","cluster4 vs_Normal_Brain","NRSN1",1,-2.14505885384329,"down"
"4102","cluster4 vs_Normal_Brain","C1orf115",1,-1.86671702027299,"down"
"4103","cluster4 vs_Normal_Brain","NUF2",1,2.36942574855947,"up"
"4104","cluster4 vs_Normal_Brain","TCEAL5",1,-2.33956509224932,"down"
"4105","cluster4 vs_Normal_Brain","TPRN",1,-1.9103042029934,"down"
"4106","cluster4 vs_Normal_Brain","FOXO3B",1,3.40065509110638,"up"
"4107","cluster4 vs_Normal_Brain","TMEM45A",1,2.46362178616796,"up"
"4108","cluster4 vs_Normal_Brain","GXYLT2",1,3.9474534490764,"up"
"4109","cluster4 vs_Normal_Brain","ASF1B",1,3.26381476439346,"up"
"4110","cluster4 vs_Normal_Brain","LIMS2",1,-2.54936454879382,"down"
"4111","cluster4 vs_Normal_Brain","PPP1R3F",1,-2.12179919004431,"down"
"4112","cluster4 vs_Normal_Brain","PNMA8C",1,-2.20983316960373,"down"
"4113","cluster4 vs_Normal_Brain","PCP4",1,-3.79907596725395,"down"
"4114","cluster4 vs_Normal_Brain","PCBP3",1,1.16081735848796,"up"
"4115","cluster4 vs_Normal_Brain","CDC25A",1,2.3000993778936,"up"
"4116","cluster4 vs_Normal_Brain","NANOS1",1,1.7342251933394,"up"
"4117","cluster4 vs_Normal_Brain","CTNNA3",1,-3.02879863964063,"down"
"4118","cluster4 vs_Normal_Brain","ZNF14",1,1.07719549021798,"up"
"4119","cluster4 vs_Normal_Brain","ZNF660",1,2.18336253419861,"up"
"4120","cluster4 vs_Normal_Brain","KCNN1",1,-2.88624537591142,"down"
"4121","cluster4 vs_Normal_Brain","SUV39H2",1,1.81841130248715,"up"
"4122","cluster4 vs_Normal_Brain","DEPDC1",1,2.48890728613182,"up"
"4123","cluster4 vs_Normal_Brain","SCRT1",1,-2.04604702364607,"down"
"4124","cluster4 vs_Normal_Brain","RNF43",1,2.83491061546873,"up"
"4125","cluster4 vs_Normal_Brain","TINAGL1",1,-1.99242520091128,"down"
"4126","cluster4 vs_Normal_Brain","ZRANB3",1,1.92643074965548,"up"
"4127","cluster4 vs_Normal_Brain","KCNK1",1,-2.79457327834587,"down"
"4128","cluster4 vs_Normal_Brain","PRRT1",1,-2.46272434587371,"down"
"4129","cluster4 vs_Normal_Brain","ZBTB12",1,1.40939789688723,"up"
"4130","cluster4 vs_Normal_Brain","SLC25A27",1,-2.51533884160427,"down"
"4131","cluster4 vs_Normal_Brain","TRIM46",1,-1.85784072061816,"down"
"4132","cluster4 vs_Normal_Brain","CHRD",1,-2.27102271283185,"down"
"4133","cluster4 vs_Normal_Brain","SLC2A6",1,-2.37242897705432,"down"
"4134","cluster4 vs_Normal_Brain","PPP1R14A",1,-2.8427662941487,"down"
"4135","cluster4 vs_Normal_Brain","SIDT1",1,-2.16920715657114,"down"
"4136","cluster4 vs_Normal_Brain","PAK6",1,-2.56381130517446,"down"
"4137","cluster4 vs_Normal_Brain","PCDHGA1",1,3.71734667191912,"up"
"4138","cluster4 vs_Normal_Brain","ALS2CL",1,-2.9133229299159,"down"
"4139","cluster4 vs_Normal_Brain","RND1",1,-3.04761756831634,"down"
"4140","cluster4 vs_Normal_Brain","ADHFE1",1,-3.02513508886654,"down"
"4141","cluster4 vs_Normal_Brain","DOC2A",1,-2.56096327476374,"down"
"4142","cluster4 vs_Normal_Brain","BEX5",1,-3.21749698993855,"down"
"4143","cluster4 vs_Normal_Brain","C2CD4C",1,-2.7768346589599,"down"
"4144","cluster4 vs_Normal_Brain","NEUROD4",1,5.38391367954012,"up"
"4145","cluster4 vs_Normal_Brain","MROH7",1,-2.50594628302382,"down"
"4146","cluster4 vs_Normal_Brain","ICAM5",1,-2.77609793848237,"down"
"4147","cluster4 vs_Normal_Brain","GABRG3",1,3.32286368128522,"up"
"4148","cluster4 vs_Normal_Brain","DLX3",1,4.89376419154856,"up"
"4149","cluster4 vs_Normal_Brain","WNT11",1,3.05733222708289,"up"
"4150","cluster4 vs_Normal_Brain","GJD2",1,4.11107277825126,"up"
"4151","cluster4 vs_Normal_Brain","HPSE2",1,-2.83323331831942,"down"
"4152","cluster4 vs_Normal_Brain","TNFRSF6B",1,-2.85390733521782,"down"
"4153","cluster4 vs_Normal_Brain","NTN5",1,5.11578334663553,"up"
"4154","cluster4 vs_Normal_Brain","LHX8",1,5.22610726081091,"up"
"4155","cluster4 vs_Normal_Brain","BRICD5",1,-2.8279607108648,"down"
"4156","cluster4 vs_Normal_Brain","KCTD4",1,-2.38867574953365,"down"
"4157","cluster4 vs_Normal_Brain","DLX4",1,3.70756540621508,"up"
"4158","cluster4 vs_Normal_Brain","XKR5",1,2.82715979502783,"up"
"4159","cluster4 vs_Normal_Brain","SLC5A11",1,-2.49778543509953,"down"
"4160","cluster4 vs_Normal_Brain","GPR15",1,3.81506069695381,"up"
"4161","cluster4 vs_Normal_Brain","RPS4X",1,1.93758595180327,"up"
"4162","cluster4 vs_Normal_Brain","RPS11",1,1.83535300751597,"up"
"4163","cluster4 vs_Normal_Brain","RPLP1",1,0.940169223732974,"up"
"4164","cluster4 vs_Normal_Brain","RPS7",1,1.74220888352468,"up"
"4165","cluster4 vs_Normal_Brain","MYL6",1,1.53596756950977,"up"
"4166","cluster4 vs_Normal_Brain","EIF3A",1,0.954669260709885,"up"
"4167","cluster4 vs_Normal_Brain","LARP1",1,0.954421672033044,"up"
"4168","cluster4 vs_Normal_Brain","SERF2",1,0.854339422159595,"up"
"4169","cluster4 vs_Normal_Brain","COL5A1",1,5.35259606872648,"up"
"4170","cluster4 vs_Normal_Brain","KMT2A",1,0.915724636973427,"up"
"4171","cluster4 vs_Normal_Brain","ZFP36",1,-1.99066360302965,"down"
"4172","cluster4 vs_Normal_Brain","CHGB",1,1.6008188229559,"up"
"4173","cluster4 vs_Normal_Brain","DDX6",1,0.862895389927484,"up"
"4174","cluster4 vs_Normal_Brain","GPI",1,-0.852660126373591,"down"
"4175","cluster4 vs_Normal_Brain","SCRN1",1,-2.23116039517897,"down"
"4176","cluster4 vs_Normal_Brain","ARPP19",1,-0.94141568191107,"down"
"4177","cluster4 vs_Normal_Brain","RPL36A",1,1.33299354629549,"up"
"4178","cluster4 vs_Normal_Brain","H1-0",1,1.29305263108233,"up"
"4179","cluster4 vs_Normal_Brain","LENG8",1,-1.96323540714481,"down"
"4180","cluster4 vs_Normal_Brain","HNRNPR",1,1.08601681127671,"up"
"4181","cluster4 vs_Normal_Brain","UQCRB",1,-0.943621167342967,"down"
"4182","cluster4 vs_Normal_Brain","RASSF2",1,-1.99270266043031,"down"
"4183","cluster4 vs_Normal_Brain","SEC62",1,-0.956463062638049,"down"
"4184","cluster4 vs_Normal_Brain","HNRNPF",1,1.15429711374162,"up"
"4185","cluster4 vs_Normal_Brain","COTL1",1,1.26314360918138,"up"
"4186","cluster4 vs_Normal_Brain","STT3B",1,1.49053361284151,"up"
"4187","cluster4 vs_Normal_Brain","IARS1",1,0.974466022848671,"up"
"4188","cluster4 vs_Normal_Brain","VAPA",1,-0.83011971030544,"down"
"4189","cluster4 vs_Normal_Brain","KDM3B",1,1.15375306116982,"up"
"4190","cluster4 vs_Normal_Brain","EPRS1",1,1.01958298543013,"up"
"4191","cluster4 vs_Normal_Brain","DHX15",1,1.03107891346688,"up"
"4192","cluster4 vs_Normal_Brain","HSBP1",1,0.942960681917937,"up"
"4193","cluster4 vs_Normal_Brain","FAM120A",1,0.881945620406343,"up"
"4194","cluster4 vs_Normal_Brain","HSPH1",1,-0.959044973246943,"down"
"4195","cluster4 vs_Normal_Brain","PTPRA",1,-0.765600467522988,"down"
"4196","cluster4 vs_Normal_Brain","GSE1",1,2.88841254954554,"up"
"4197","cluster4 vs_Normal_Brain","ATP2B1",1,1.20317121670938,"up"
"4198","cluster4 vs_Normal_Brain","LTBP4",1,1.80690551664638,"up"
"4199","cluster4 vs_Normal_Brain","COPG1",1,1.18259247592325,"up"
"4200","cluster4 vs_Normal_Brain","FOXN3",1,2.08326849149053,"up"
"4201","cluster4 vs_Normal_Brain","AFF1",1,1.5792405822154,"up"
"4202","cluster4 vs_Normal_Brain","PPP2CB",1,-1.6825999816612,"down"
"4203","cluster4 vs_Normal_Brain","RNF40",1,1.57555893376312,"up"
"4204","cluster4 vs_Normal_Brain","TMEM94",1,-0.800707443030076,"down"
"4205","cluster4 vs_Normal_Brain","EXOC4",1,1.06116991005365,"up"
"4206","cluster4 vs_Normal_Brain","DAP",1,2.1158106357185,"up"
"4207","cluster4 vs_Normal_Brain","FKBP9",1,1.22145097978374,"up"
"4208","cluster4 vs_Normal_Brain","MINK1",1,-1.98601302204577,"down"
"4209","cluster4 vs_Normal_Brain","ETS2",1,-1.51214455621635,"down"
"4210","cluster4 vs_Normal_Brain","CCNL2",1,-0.943299917996043,"down"
"4211","cluster4 vs_Normal_Brain","CCND3",1,-2.20801602323555,"down"
"4212","cluster4 vs_Normal_Brain","XPR1",1,2.06791628787925,"up"
"4213","cluster4 vs_Normal_Brain","NDUFV1",1,-0.83403578426295,"down"
"4214","cluster4 vs_Normal_Brain","SYT1",1,-1.10393323740429,"down"
"4215","cluster4 vs_Normal_Brain","HEPACAM",1,-2.90844921650377,"down"
"4216","cluster4 vs_Normal_Brain","SDHA",1,-1.01378019452937,"down"
"4217","cluster4 vs_Normal_Brain","TRIM8",1,-1.07263279865674,"down"
"4218","cluster4 vs_Normal_Brain","ITM2A",1,-1.72754564030773,"down"
"4219","cluster4 vs_Normal_Brain","YTHDF2",1,1.59994086230059,"up"
"4220","cluster4 vs_Normal_Brain","VGF",1,-2.55606755930268,"down"
"4221","cluster4 vs_Normal_Brain","PTK7",1,3.53424496000629,"up"
"4222","cluster4 vs_Normal_Brain","RAP2A",1,-1.11529781378548,"down"
"4223","cluster4 vs_Normal_Brain","CORO1A",1,-1.99183557985392,"down"
"4224","cluster4 vs_Normal_Brain","ADGRB2",1,-1.63811097863483,"down"
"4225","cluster4 vs_Normal_Brain","PHF14",1,1.36235696473075,"up"
"4226","cluster4 vs_Normal_Brain","PRR14L",1,1.17335902414155,"up"
"4227","cluster4 vs_Normal_Brain","USP10",1,1.01101403086753,"up"
"4228","cluster4 vs_Normal_Brain","MYEF2",1,1.00579191386373,"up"
"4229","cluster4 vs_Normal_Brain","PPP3CA",1,-2.15018311435145,"down"
"4230","cluster4 vs_Normal_Brain","GID8",1,0.906738626362134,"up"
"4231","cluster4 vs_Normal_Brain","CAD",1,1.46842674837519,"up"
"4232","cluster4 vs_Normal_Brain","FBN2",1,3.44424979646197,"up"
"4233","cluster4 vs_Normal_Brain","TFE3",1,-1.10616761494293,"down"
"4234","cluster4 vs_Normal_Brain","BLCAP",1,-1.75839784980416,"down"
"4235","cluster4 vs_Normal_Brain","DERL1",1,1.66821148875999,"up"
"4236","cluster4 vs_Normal_Brain","AKNA",1,1.45029785863182,"up"
"4237","cluster4 vs_Normal_Brain","ZNF483",1,2.23401172584532,"up"
"4238","cluster4 vs_Normal_Brain","ADAM22",1,-1.40332787911151,"down"
"4239","cluster4 vs_Normal_Brain","DOCK9",1,-1.14426798538814,"down"
"4240","cluster4 vs_Normal_Brain","NIPSNAP1",1,1.25957701520989,"up"
"4241","cluster4 vs_Normal_Brain","MAML1",1,1.25949875786036,"up"
"4242","cluster4 vs_Normal_Brain","GNL3L",1,3.6768314997141,"up"
"4243","cluster4 vs_Normal_Brain","CCNG2",1,2.16532210751005,"up"
"4244","cluster4 vs_Normal_Brain","SRGAP2B",1,2.4652753263079,"up"
"4245","cluster4 vs_Normal_Brain","KCNAB2",1,-3.20310164503402,"down"
"4246","cluster4 vs_Normal_Brain","SETDB1",1,1.81579156365388,"up"
"4247","cluster4 vs_Normal_Brain","OTUD5",1,-1.09942141892993,"down"
"4248","cluster4 vs_Normal_Brain","ALAD",1,-2.26099328178679,"down"
"4249","cluster4 vs_Normal_Brain","RIMKLB",1,-1.26390678367665,"down"
"4250","cluster4 vs_Normal_Brain","REEP2",1,-2.05140873786558,"down"
"4251","cluster4 vs_Normal_Brain","ZNF384",1,1.8650759691635,"up"
"4252","cluster4 vs_Normal_Brain","PCSK7",1,1.80903638130153,"up"
"4253","cluster4 vs_Normal_Brain","CFL2",1,-1.07600518369205,"down"
"4254","cluster4 vs_Normal_Brain","MPHOSPH8",1,-0.931889371967328,"down"
"4255","cluster4 vs_Normal_Brain","RNPEPL1",1,-1.57550489117307,"down"
"4256","cluster4 vs_Normal_Brain","ITPRIP",1,2.28853496344881,"up"
"4257","cluster4 vs_Normal_Brain","VEGFB",1,-1.18244834192809,"down"
"4258","cluster4 vs_Normal_Brain","RGPD5",1,4.37293028898529,"up"
"4259","cluster4 vs_Normal_Brain","TECPR2",1,-1.12014192413208,"down"
"4260","cluster4 vs_Normal_Brain","RABAC1",1,-1.2307122452738,"down"
"4261","cluster4 vs_Normal_Brain","BLMH",1,1.53523967540443,"up"
"4262","cluster4 vs_Normal_Brain","EZH2",1,2.52849026088914,"up"
"4263","cluster4 vs_Normal_Brain","POGLUT3",1,1.68428768358008,"up"
"4264","cluster4 vs_Normal_Brain","MICOS10",1,-1.0342382370268,"down"
"4265","cluster4 vs_Normal_Brain","COPG2",1,1.2643190721327,"up"
"4266","cluster4 vs_Normal_Brain","RUSC1",1,-1.7289079738143,"down"
"4267","cluster4 vs_Normal_Brain","SNX10",1,-1.93657081067289,"down"
"4268","cluster4 vs_Normal_Brain","KREMEN1",1,3.28741865903437,"up"
"4269","cluster4 vs_Normal_Brain","CHAMP1",1,1.66768972730478,"up"
"4270","cluster4 vs_Normal_Brain","FASTK",1,-1.12109605052915,"down"
"4271","cluster4 vs_Normal_Brain","ARHGEF26",1,-2.12284955925416,"down"
"4272","cluster4 vs_Normal_Brain","FAM162A",1,-1.30266560502988,"down"
"4273","cluster4 vs_Normal_Brain","TBC1D17",1,-1.25424820070172,"down"
"4274","cluster4 vs_Normal_Brain","H2BC8",1,2.56981612926605,"up"
"4275","cluster4 vs_Normal_Brain","RAB11FIP2",1,1.79520251222239,"up"
"4276","cluster4 vs_Normal_Brain","NRN1",1,-2.53466472172831,"down"
"4277","cluster4 vs_Normal_Brain","TMEM97",1,2.25367265759461,"up"
"4278","cluster4 vs_Normal_Brain","ARSD",1,2.42049522346118,"up"
"4279","cluster4 vs_Normal_Brain","RBBP8",1,1.75395362604323,"up"
"4280","cluster4 vs_Normal_Brain","CHST2",1,-1.91231236358597,"down"
"4281","cluster4 vs_Normal_Brain","GLCE",1,3.14580611085411,"up"
"4282","cluster4 vs_Normal_Brain","CCZ1",1,2.08335131525388,"up"
"4283","cluster4 vs_Normal_Brain","SSTR2",1,2.90821366883255,"up"
